accountType,accountId,guestId,amperityId,mLifeId,mgmRewardsTierCurrent,expects,numberOfAccounts
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlciQLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBihkNjrCQw,110776084,2425c4e9-9438-3290-9531-fa1dd67e834c,73257646,Sapphire,1,6
patron,79617149,15744345,1db15bc4-137a-30c6-91bd-dbe87242ad78,79617149,Sapphire,1,4
customers,00u6vt2c2iaG99kT51t7,94109065,2425d817-40b3-3b40-9079-286d49ff6efc,67494333,Sapphire,1,3
patron,62286977,80339894,21fa331e-61c9-34ba-be4d-2103b6f74ee3,62286977,Sapphire,1,1
borgata_ticketing,9FD413F4-4301-E811-8DC8-005056944B02,19319122,14e5913c-0b97-3539-8e28-c1da1ceb4dd4,61343938,Sapphire,1,3
patron,70112751,79396488,24397de2-a15c-398d-b8bc-354fa0e1ce94,70112751,Sapphire,1,1
customers,00ucfxkymulLDj9vk1t7,51895066,243c44b8-5f6b-3767-87bd-5ef44162a785,13270704,null,1,5
archtics,17473188,75004230,20b8652e-25fc-3447-ad2c-7e83f2966380,5408398,Sapphire,1,3
patron,59705920,102099805,220529ee-be74-3201-b667-1f1dff9827e2,59705920,Sapphire,1,1
archtics,10539418,50150130,20ba5f43-5512-3c1e-b760-1e367d3926fc,74773206,Sapphire,1,6
customers,00ubiaupzvoonQngJ1t7,119758663,22d00b06-ba73-3249-b555-488530bf2979,61516396,Sapphire,1,3
opera,428569424,5512399,1b135a92-86da-36cb-881f-be17b43dac20,50504021,Sapphire,1,4
betmgm,599961682,165758092,22d090d4-c22a-3c98-adfe-9e644252fd16,99783940,Sapphire,1,2
opera,191278636,53382028,1b16c5a4-5c65-30ee-8e5a-0b6821a585b8,51649438,Sapphire,1,5
patron,47515050,66380543,245102f6-89ee-3f52-bfb6-7ac52744f47f,47515050,Sapphire,1,1
patron,57079943,80906408,20bda2e9-82f9-3b9a-9a87-1c38fe0be3c8,57079943,Sapphire,1,1
patron,72583986,62181271,22e7e1ba-3286-3de5-8e43-b86b496ca3b7,72583986,Sapphire,1,2
patron,89526366,51531747,22e7e488-7410-3d37-904b-ef29e0d9c5db,89526366,Sapphire,1,1
patron,89684108,51597690,140e4479-f30c-33e9-8f03-fc61ba8e46ac,89684108,Sapphire,1,1
patron,97119673,148200383,14eb9334-dd9c-3f6b-ad66-998637c3277a,97119673,Sapphire,1,1
opera,10111460,109395261,206fa6d3-e888-31e9-950b-70ad4a60701d,44113207,null,1,3
patron,34919001,13552034,14ec29f8-39f2-3c83-b9f6-ad06bc7522a8,34919001,Sapphire,1,2
patron,57867821,51085398,20c79ea8-7c22-3ca7-80ee-edc052e6de98,57867821,Sapphire,1,2
patron,74658717,75791203,20767cda-fdfd-37ef-b185-59cbb5f2a66b,74658717,Sapphire,1,1
patron,71473468,109531633,22f91c15-5c20-3ece-92b5-730527e2bebb,71473468,Sapphire,1,1
patron,11072182,14941864,221b69a6-ede3-3fc0-a7d6-3c6fe639cfad,75088024,Sapphire,1,6
patron,21559454,106055656,221e0a0a-129c-37b6-842d-5649a2f26ba4,21559454,null,1,2
patron,79280236,87405416,1c795107-51a1-3b27-a87e-00a0899694ff,79280236,Sapphire,1,7
patron,83554462,109741253,2086afa2-d6a8-3a1c-89a3-a6a53fdddbad,83554462,Sapphire,1,2
opera,777335579,123784804,23086ce5-3832-3967-8cc1-f218631c6b71,65607373,Sapphire,1,2
opera,233278396,10333875,22d37b6e-3b1e-3eeb-884b-26b1f2391a94,52840931,Sapphire,1,2
customers,00unt5bzt6hmE9Il81t7,148452515,1c7dfeb1-c00a-34c7-a24f-8e72a10ea719,98179568,Sapphire,1,6
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlciQLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBjfzrXSGww,169287394,22d41b6d-a56b-3f98-8dec-0d84dc8cc18c,51447259,Sapphire,1,11
customers,00ucxuvciPbfqhm6M1t5,44507397,20cf1986-cf08-3612-aa54-5bff4d88d5d1,49427465,Sapphire,1,5
patron,58869856,98642162,2225fa50-90b2-395c-b3c0-5de4bbb17a5a,58869856,Sapphire,1,1
betmgm,580209739,148726387,1c7fd954-43e6-3364-ba39-95182e9a45e7,97268627,Sapphire,1,2
betmgm,586525791,155552862,20d09ed1-150e-3986-917b-39ab9b65a6df,98978549,Sapphire,1,2
patron,11756397,16856889,222a85e5-9cb0-35f7-92d9-3414d3065aee,11756397,null,1,2
tcolv_patron,2544588,58240029,222eb2c9-315c-3060-af24-0cb85bfe26a4,68635983,Sapphire,1,5
patron,56545891,33701844,20df1afe-c044-3b0a-b9f5-c9fac08422c2,56545891,Sapphire,1,2
customers,00u41yjjbq6R7P3M21t7,46830747,23262d52-608b-3f05-9ab6-09c09687eba4,71558991,Sapphire,1,8
patron,45357079,34667747,22334aee-6111-337e-ac21-f3199f5c17a1,45357079,null,1,3
patron,46358432,121444007,22346476-78c2-37a3-b8f2-3d7a0e9a3169,46358432,null,1,2
patron,100940341,174330933,22352b7b-c0c1-322d-b0c0-314ceab4bbd3,100940341,null,1,2
patron,59552340,36824088,22354878-afb3-37c6-a498-c3ae0bc899a9,59552340,Sapphire,1,1
patron,61204619,124346964,232d115c-9919-34aa-b960-581a05913b86,61204619,Sapphire,1,2
patron,90277157,9302726,20e89f97-ea86-3256-9a34-87da2bda2023,90277157,Sapphire,1,1
patron,90410219,13163064,23327f30-f171-3048-901e-742e776576a2,90410219,Sapphire,1,1
patron,95799750,143900052,20e95d5c-8c31-31ca-a7a2-2692f77e25e3,95799750,Sapphire,1,5
opera,14398478,6320752,2333df82-6ee6-3a36-87ce-bfda2c349d5a,32282656,Sapphire,1,2
patron,89206778,115002454,223686af-6e6d-357a-8225-b51297bc926a,89206778,Sapphire,1,1
patron,55949874,116400569,233982e1-4f81-3df7-b0db-115be0c285e6,55949874,Sapphire,1,1
betmgm,620978257,193297241,22eee43f-09f1-3a31-bd90-1bb3c0f97c19,101754603,null,1,2
betmgm,582020317,125305889,223ff88e-1bc1-3ada-9261-ffe7bdb7cbe3,13231269,Sapphire,1,3
opera,89874063,23758937,22409a02-b2ed-3625-94b7-270da65b4a45,52227450,Sapphire,1,4
patron,93820512,136458318,234c082f-3cd0-3116-a090-8b027b96afd2,93820512,Sapphire,1,1
patron,78878209,114743374,26c6476f-a77a-3981-90e7-36f5efd9b666,78878209,Sapphire,1,2
customers,00uoqy4ot4LzqT2Z51t7,118578900,26c71733-b70d-3dc3-aeae-9dc088d12f23,71994867,Sapphire,1,6
patron,92630031,127997609,26c754ed-7e5e-3011-ac4a-b53de4f13924,92630031,Sapphire,1,6
patron,60645474,31569421,21874b83-8445-37ee-9bf2-f6de89e67944,60645474,Sapphire,1,1
patron,12724027,63025448,26d8c217-8841-393c-82c5-66684f742c43,12724027,null,1,2
patron,50556830,23892344,22428d24-925f-3648-8639-bade78388ee8,50556830,Sapphire,1,1
patron,57500538,3630683,2246a0ff-1474-302e-b04c-b305f67e0fb0,57500538,Sapphire,1,1
opera,2598378,60968914,224888f1-759e-390e-9fa1-747a67ec95ac,35206066,Sapphire,1,4
patron,48747387,20402622,204f1e0c-6045-3904-91a6-39b7c2c50ffb,48747387,Sapphire,1,2
patron,100607225,167844491,2197c6dd-4352-36d8-8053-dc57060ae11b,100607225,Sapphire,1,2
patron,81305506,85089497,26db1797-11a6-38d0-87b4-652c70e54469,81305506,Sapphire,1,1
patron,48753416,123296308,0b748aaa-678d-31cc-859e-430a70779e30,48753416,null,1,2
patron,68091749,125257739,0b73fc13-3242-3da3-8fed-dece42c09d00,68091749,Sapphire,1,1
patron,66760283,43835118,1582456d-8054-305c-b83c-45b266643901,66760283,Sapphire,1,1
patron,62460397,46103602,26e9dca2-28be-394d-ac90-9037817ef3ca,62460397,Sapphire,1,5
patron,74047363,72981319,2250beda-0cf3-3cc9-bc92-98f318c0e722,74047363,Sapphire,1,1
patron,64253425,48784300,21a2e764-87f9-358a-8893-074db430139a,64253425,Sapphire,1,1
patron,94166300,137037017,21a4af2c-e23c-3467-aa10-63e000d41014,94166300,Sapphire,1,1
patron,67201809,84962468,21a6086d-eac9-368d-9786-a2d93334775f,67201809,Sapphire,1,1
patron,101484479,138771046,1588fae3-6138-31f2-b628-7b19dea7fbff,101484479,null,1,6
patron,68476224,78431845,21a8f17f-3138-32c2-986d-baa3a6e6b08e,68476224,Sapphire,1,1
opera,687530994,86185115,2059e8ec-3b44-3737-8e05-6b1b56bd90b3,60216751,Sapphire,1,4
opera,805947767,37273360,26f07461-9851-3ca6-b0bf-819bd05d3db1,77560897,Sapphire,1,5
patron,93603449,136349009,205c5ecc-8d03-38f8-9877-1cb9aafc4b0d,93603449,Sapphire,1,1
patron,50296624,104497330,26f180b8-3be3-3cc0-83f8-73c8b8738d1d,50296624,Sapphire,1,1
patron,94789294,47490480,2251d324-3371-391b-9e82-05c6d149541b,94789294,Sapphire,1,10
customers,00uaghjnTxt6oi69h1t5,120959821,21adcfa1-9e1b-3fbc-8c24-c72481292291,54022212,Sapphire,1,2
patron,60213497,105294437,26f34783-51f3-30c3-89a0-04fee3d1e552,60213497,Sapphire,1,1
patron,29632462,53773591,1c854a2d-4666-3f7d-bc4c-1a0d565e1d79,29632462,null,1,1
patron,84470746,68397931,0a9e4dbd-dbca-30ea-9df6-c88171e2ed3a,84470746,Sapphire,1,1
opera,901619831,157826867,2060f48b-6f38-3fc8-a6c3-59fea4bde224,99305267,Sapphire,1,4
patron,84040104,96847261,1c8ac727-e7b6-3b7c-b6e5-670e5930bb7f,84040104,Sapphire,1,5
betmgm,550029547,132078543,225e6e78-4b6f-302f-9e95-0a9883f1c6b3,80448261,Sapphire,1,2
patron,79029231,12917040,225eeb8a-032d-37d6-ab06-0b3d9082cedc,79029231,Sapphire,1,1
archtics,1298247,18962192,210d9246-dcc7-3419-91e6-d0ca05bbe8c0,46612119,Sapphire,1,8
patron,49267639,92436466,211245c8-67c4-3daa-a669-b7cd155ccc05,49267639,null,1,1
patron,61497674,121156347,0baf5b1b-9239-3d91-b271-f51947c41db0,61497674,Sapphire,1,4
patron,60693743,73185096,16b2132e-9228-35b6-b10a-9d8d8638b779,60693743,Sapphire,1,1
patron,49732073,122528066,2062ea3e-7816-364e-9c65-5a80ea930e48,49732073,null,1,1
opera,442248897,28353355,2114a7f3-d875-3f39-8f41-850c9f9fcf21,51168207,Sapphire,1,8
patron,47108792,118304756,2115ba70-e214-349c-8c4a-27883fac84cb,47108792,Sapphire,1,1
patron,99021814,155697244,2266a0f3-d295-336a-87fc-7dbfaa5eeff1,99021814,Sapphire,1,1
patron,41863566,27839291,16d46c14-61d2-3125-a4fd-0140d1d419db,41863566,null,1,2
patron,46077898,57425104,1c85e06a-b0ab-3f59-bdaf-2bd1d40a9912,46077898,null,1,4
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlcicLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBiAgMzrgJiZCQw,84761789,26fee169-741b-30fd-83ff-4ee6ccbefe83,98109345,Pearl,1,10
patron,58749627,78291925,20728d8b-7a86-3d1c-b68b-dac443b7e6bb,58749627,Sapphire,1,1
patron,70130026,41312797,20758846-002d-3add-a9d7-65878c7b7aae,70130026,Sapphire,1,1
patron,67098683,31589195,207d06bf-eac1-3be1-886f-8b6d5259f613,67098683,Sapphire,1,2
patron,59844981,116370501,14684c0e-8079-3978-84ca-e5f6bcfaa222,59844981,Sapphire,1,1
patron,50357607,63678872,21233dec-9cca-3c80-9e6a-bc51080686a2,50357607,Sapphire,1,2
betmgm,534756800,169245303,21249b37-4721-3ca0-855e-859067c8c134,80372389,Sapphire,1,3
opera,808276925,67896121,2271ab59-4dfc-3ed9-bf21-732ca43bd8ad,77378006,Sapphire,1,3
patron,78377873,89597954,26ff7d3d-7a7a-3a06-978f-1470e3e27da6,78377873,Sapphire,1,2
patron,52390431,103824191,20811461-9935-3719-8868-f7aeabf521b6,52390431,Sapphire,1,1
customers,00u7lkbjceMrxFN4w1t7,96791014,21259d1b-d96d-3f12-ae6d-f606ff8606c6,76285064,Pearl,1,6
patron,52450144,5872248,22776518-f148-3076-8683-215f2de2c3c2,52450144,Sapphire,1,1
betmgm,557299278,50356071,2085001e-03ec-395c-a8ff-0e365b39250e,94146646,Sapphire,1,10
patron,71216538,114510364,066b2580-2c80-3e6f-9f5e-32cff39c5bd4,71216538,Sapphire,1,1
betmgm,581807638,151196780,2279662f-7dea-39bb-b654-4833942e6cdc,97795488,Sapphire,1,2
patron,67079723,29863744,2279e064-0fc0-3480-9cca-7d56cf2a984c,67079723,Sapphire,1,9
patron,43780339,18811757,2456a2c0-ba34-372f-8380-5dc98115ee43,43780339,null,1,1
patron,98959416,155517293,227b9dd1-d6f6-3986-9259-f6b9a3bf1308,98959416,Sapphire,1,2
customers,00u1wy3v2pRnBxQJC1t7,193646686,2457a55b-b6aa-383d-be87-3c78d2d4d8e7,17974942,Sapphire,1,4
opera,895656581,22468849,126f9194-4ad7-3dbc-a3c6-8e5f71665fb4,12694542,Sapphire,1,12
customers,00urxb07cint112F71t7,194310952,2704631b-4bcf-3a07-b04b-b1012bc6dda7,101193873,null,1,4
patron,35589243,7609426,2074043e-642b-3cdb-a2af-7b014e927a5d,40821765,Sapphire,1,5
patron,47324693,47802923,245ae2c1-6e4d-31ee-b7d4-9b53a7eb50b5,47324693,null,1,2
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlciQLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBjNjZ2YIQw,140687204,20756d46-d05a-3590-adf3-f164eea1f54a,95074505,Sapphire,1,5
patron,49733728,93736826,20759755-1387-32b8-bcd2-19f6100b9daa,49733728,Sapphire,1,1
patron,58699923,45455869,21c135a7-81fb-3b8e-9f6f-cf035d490962,58699923,Sapphire,1,2
patron,51897724,97149296,270747f5-de54-35a2-848d-dc578dc8729b,68947752,Sapphire,1,8
customers,00ub13t4lhPUIodVW1t7,41407353,1ca55ad6-9fb5-3e69-93f1-d68c1f2d9fb0,78741257,Sapphire,1,2
patron,76869024,40496730,21c8d726-e406-3ac7-b086-153e6bee0468,76869024,Sapphire,1,1
patron,46612570,59724566,21cab44d-dfd4-37c6-8172-01bc7dd9c19d,40334985,Sapphire,1,5
opera,416253180,100926777,21cacd35-3ecd-3f48-aaf0-58e891334083,48841422,Sapphire,1,4
patron,50827263,83659726,17e750bf-ec2b-348b-96e7-296907cb8b43,50827263,Sapphire,1,2
customers,00uaqwfxME3I2DYzg1t5,83819709,24612538-3ac1-3cdc-8d53-453898ea29db,60900065,Sapphire,1,9
patron,75457158,84889129,21d28202-cac4-3b65-9d87-ffee8a26243e,75457158,Sapphire,1,2
archtics,23395889,133661157,21d8ff2f-54fc-332a-a343-b1938a882020,92537620,Pearl,1,6
patron,46530037,123541279,209761cb-c86b-3a94-b3e1-294f9ab33b14,46530037,null,1,1
betmgm,561696917,128106587,1d9ef4a0-94fd-3649-b646-493eaf0e9492,74871791,Sapphire,1,3
betmgm,614009865,64593910,20873e8a-1b5e-36f1-8362-47eeb72e282d,76670913,Sapphire,1,3
patron,63909742,82189652,2710340e-3d18-3ae5-a378-cb6912bd79aa,63909742,Sapphire,1,1
patron,1759832,192863776,212f5d11-0b0f-3d63-9f1f-aa1e9bfa556b,1759832,null,1,1
patron,51580351,16010665,1cf598d4-388f-3f9a-a742-f8a43c896779,51580351,Sapphire,1,1
patron,68657570,65047901,20953488-1649-3b79-bdaf-e7a67e9d9557,68657570,Sapphire,1,1
patron,83339637,30794687,209639a9-2491-34da-8dba-2621261218c5,83339637,Sapphire,1,4
patron,67822604,188978088,11836b4c-77f9-39cd-89e0-5e12841fa9f8,67822604,Pearl,1,6
opera,742714823,77861105,1e0cba2d-1bf9-39a1-ada0-f5e30b0f20d0,84905828,Sapphire,1,6
patron,45987943,104001985,21dd8025-9aef-384e-8df2-f2103416aae5,45987943,null,1,2
patron,56581127,60015181,209a5ee8-45c3-3fc4-9fa3-23874c8d2b32,56581127,Sapphire,1,1
patron,72451621,16119571,14a42596-f1e1-31de-b2ea-cb5a0417a94f,72451621,Sapphire,1,1
opera,814960042,72136866,11f99bc4-9243-3db0-8328-730740cfcbf0,83044564,Pearl,1,5
patron,76024992,96924192,20a9abe2-2b20-3018-8004-72f44a939572,76024992,Sapphire,1,3
archtics,26382450,107025335,2496f9e9-7773-3108-adee-cdf775ad4614,55373575,Pearl,1,11
opera,787163804,115766119,06a177f8-1c93-3527-9308-d7ff80dc79cd,47465115,Sapphire,1,9
patron,12605662,14525668,20b71848-1d37-3d33-845a-895071b71a76,68699000,Sapphire,1,4
patron,76817814,53429071,20bc10a2-f9ab-3df5-934e-ebd819fb1980,76817814,Sapphire,1,1
opera,899248773,142137658,24548bb9-c448-39fa-9807-da2627f9b76a,95445703,Sapphire,1,9
patron,64786380,102003274,2457681e-7f30-3cd3-a780-0a326d021560,64786380,Sapphire,1,1
customers,00up6ykv49NdqlANL1t7,155617948,208577be-260b-33b6-80d1-03630fd239cd,98995411,Sapphire,1,4
patron,47786138,122509216,24b10684-f507-3853-a158-ec37a1d0b03c,80355928,Sapphire,1,8
patron,83690182,73037108,24b555ec-7ab3-3182-8ea8-b0677c562a0b,83690182,Sapphire,1,1
patron,46223908,46159892,24b82068-0a41-3732-b3f2-dc23866c75c8,46223908,Sapphire,1,2
patron,62059693,61097690,20cc7ee5-c99f-3b40-982d-86ae068cd51a,62059693,Sapphire,1,3
opera,1908930,95160982,24b955d4-9045-3b49-9dbf-92940e2a7ed2,21679327,null,1,4
patron,73837041,11924045,1e177cc6-7517-315a-be8b-7ec76ece331b,73837041,Sapphire,1,2
betmgm,613628731,40190814,21e1896a-b439-3ecc-be45-798963745f71,77147055,Sapphire,1,2
patron,54644097,49956241,1e1a415a-5333-375a-91ec-0577e722f649,54644097,Sapphire,1,1
opera,173299430,32506185,21e1c372-cec0-3952-90d5-a4b4ca6a4679,53262250,Sapphire,1,2
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlciQLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBjD67bVHAw,105512667,1e1d4228-1952-3134-9768-1206b591e059,44952140,null,1,6
patron,33739519,122610334,24c03bd0-e4e2-3213-b2bc-a6f332e7ec8a,33739519,null,1,1
patron,90869302,11395073,24c07301-bae2-39f7-9aad-33bf75b03e91,90869302,Sapphire,1,1
patron,15855925,22847749,1e2215c6-8b59-313e-bb65-39dd88c1ca75,32788413,Sapphire,1,2
opera,800214920,127236177,208c5c13-d218-3a4c-8960-87fc6881c3d9,75602765,Sapphire,1,5
patron,52807520,5949856,20979d85-3cbc-3991-959a-8a8989a475f5,52807520,Sapphire,1,1
patron,101248814,192788323,20e19046-952d-3691-afc4-910dba70f713,101248814,null,1,2
patron,46907793,104259428,20e246e0-1c63-3f0e-929c-1639627efc3f,46907793,null,1,1
patron,96624789,146945076,20e405d1-4d7d-347a-bca9-e2bbddc758f6,96624789,Sapphire,1,1
patron,63305857,50662028,20ec94dc-e9b7-3024-95df-7f9cdf803861,63305857,Sapphire,1,2
patron,98173409,21669700,1ca9fd79-8bef-31d9-8783-cb07ae411883,98173409,Sapphire,1,3
opera,446939650,103456633,151a645a-35a5-3239-86da-304552bb3212,57999617,Sapphire,1,3
patron,95466028,142178735,1cada535-7f8f-36a6-b79b-2061457ec9e9,95466028,Sapphire,1,4
patron,49336423,12415690,209f12b3-1c29-3ca0-89c2-d4a051cb1c23,49336423,null,1,2
patron,51514292,23703090,20a049a1-fc55-3d6e-954f-7e5222666a4b,51514292,Sapphire,1,1
patron,19515320,99428772,1dc522d4-2d7f-3370-96d0-55b131f4283d,19515320,null,1,2
customers,00ufdmuyeRmxstwGY1t5,30959412,20f3ef72-538f-34a8-891c-e46d420fe4f1,67265460,Sapphire,1,2
patron,48326870,84250871,1dce8490-5d48-3762-bee3-eb73c3afb747,48326870,null,1,2
patron,78206648,48784700,1cbff2a4-d08e-33e4-9f80-c0345a253b5d,78206648,Sapphire,1,1
patron,47941481,153409428,24d093b9-c5ab-3cc7-91db-aa7922854707,47941481,Sapphire,1,1
customers,00ufs23riJsgUiEVb1t5,29911775,1cc110f9-16d5-32ac-9022-bd02c17554be,64750308,Sapphire,1,2
patron,53903768,23739531,24d13287-c1b6-3684-a917-a48b00fb76d0,53903768,Sapphire,1,1
patron,51565870,79153309,1cc5ba2a-dcea-31d4-8b94-17ed9c441810,51565870,Sapphire,1,1
patron,57040202,68673881,1cc62801-2d40-3d13-badd-a97196f5e68a,57040202,Sapphire,1,1
patron,67259444,79995849,1e26126a-7a5e-3721-ad93-4bad74fbc4ec,67259444,Sapphire,1,9
patron,69767007,127023175,15304b42-9a4b-3bd8-9f7c-37ec69bbfae8,69767007,Sapphire,1,1
archtics,24729839,51178721,153108e1-ce41-3f77-9986-016320eae4fb,97611516,Sapphire,1,9
patron,101676986,192819348,2101a153-d95f-372e-b870-798cce9e2126,101676986,null,1,2
patron,58581065,15953843,24e2d69b-361d-3c30-868c-abba644a8960,58581065,Sapphire,1,2
patron,101106256,174881576,210fdcf0-9d09-390f-aea8-2a4f48ab0203,101106256,null,1,4
patron,92956743,135425567,221a1b93-7838-3ba6-904f-09727bfc6448,92956743,Sapphire,1,1
betmgm,553973383,134089260,1832c3a6-e6ed-3317-9dc5-cf89cc01aef8,80884575,Sapphire,1,2
customers,00uhy5hpalHETehvN1t7,100516131,21165c4e-1e5f-3514-b0e5-4800d3139f00,82319583,Sapphire,1,2
opera,775881849,117802216,222210ae-2409-3980-8046-0c0ee71ec8b8,65425615,Sapphire,1,2
patron,70815831,121722844,250473e5-a9f0-3854-9ccf-2e7a86737a50,70815831,Sapphire,1,1
customers,00upkcs1jcAIihrkj1t7,154411927,250a3457-8323-3ec4-a2f7-6e9ee2add86a,99285868,Sapphire,1,4
customers,00u4bp638hlcMP6lQ1t5,31443180,211c62d1-6312-386c-8276-69cc42198bf1,18593083,null,1,4
patron,84132943,89631481,250e7b5e-45f8-313d-9fa3-824eefbe1f1b,84132943,Sapphire,1,1
patron,52956695,103651925,211fe162-1cf7-3909-a8ed-cbdf471c2ca0,52956695,Sapphire,1,2
patron,81221682,42707335,212061ee-15d0-3a42-acd7-fd129dae7b8e,81221682,Sapphire,1,1
customers,00ulnorf7wWZlNzRd1t7,147201082,25119795-2b40-3afb-903a-fc0dd985c5c3,96703846,Sapphire,1,6
archtics,11609937,75902751,251554fe-b69d-3f12-b06b-7df5cc187071,63858093,Sapphire,1,3
patron,97414337,149126002,25188c88-d0ee-388c-b72d-482f91e9b06e,97414337,Sapphire,1,3
tcolv_patron,2122232,8588845,2128e418-ee76-32bd-9367-7d8af3488e17,69587603,Sapphire,1,5
patron,65991941,111429423,088c834e-e9b3-3f2e-9cac-3dad9f58e414,65991941,Sapphire,1,1
betmgm,613856970,193834828,25190a52-2651-308c-8a9e-9a60419d09f2,101368765,null,1,2
patron,94451966,137955913,228b737f-e5b5-382c-8710-4200bcdc0759,94451966,Sapphire,1,3
patron,64308647,113769455,13e33655-d602-345f-b680-d901d3c02a9d,64308647,Sapphire,1,1
patron,58233776,14627881,15600632-642e-336f-8d08-5e8be9a31653,58233776,Sapphire,1,6
patron,85177392,32532205,21328623-6e3b-3530-ae0a-2bf6a17f70bb,85177392,Sapphire,1,2
patron,1057631,62998007,20c931d5-7776-3e0d-8b41-460353dc8614,1057631,null,1,1
opera,802532619,68177609,2138b98d-c564-3a05-9d3f-b5c89d82f58e,3578094,Sapphire,1,13
patron,13015859,96180113,21390107-4259-3395-b29c-1ea180e1a8fa,13015859,null,1,2
patron,77822958,31273045,213ba30b-661d-35a3-95ca-90e4cd3c7d84,77822958,Sapphire,1,1
customers,00uaj7d6FO9BoSdME1t5,101684361,20d3b6ff-9582-3760-9bd2-4978af5b02a0,13060226,Sapphire,1,6
patron,49101291,25261708,20d530bc-7907-3b83-a909-97f641aa52e7,49101291,Sapphire,1,1
opera,779482468,41874513,2299ea4c-632b-3d33-b711-a465421def46,45395627,null,1,4
patron,77261171,42513289,20dc7c0d-aa17-3ec1-91b9-ef3a60d64420,77261171,Sapphire,1,1
betmgm,607568235,167343711,22a11f06-b948-3e5e-8b74-4126ca34188e,100386978,Sapphire,1,4
patron,67674114,2758742,20e14599-5df0-3109-99f1-e35e932e097b,67674114,Sapphire,1,1
patron,64121457,4952141,25387eda-a1fe-34e0-9260-6fcc336f5dd2,64121457,Sapphire,1,1
patron,52131033,123443327,20e51c20-82d6-30c1-9975-f829568a3ab3,52131033,Sapphire,1,1
patron,54502334,117330499,253ee4cd-d5ba-3b6a-8619-4d0c81a7d220,54502334,Sapphire,1,1
patron,75180453,19138991,20f11e15-9d9c-39c4-9f25-0bdcf4a09066,75180453,Pearl,1,1
patron,56178032,115299798,25521907-2541-3bde-ac52-f49c93448459,56178032,Sapphire,1,1
patron,19272003,29555855,2553835c-dad9-337d-96c0-3ee6df7db836,19272003,null,1,2
patron,30835061,7367763,2554d2cd-3d0e-3e9b-8ddd-898c80e0fb55,30835061,null,1,1
patron,65637475,33902441,1e41eecd-ebdf-328e-afbb-47bfd23acdd1,65637475,Sapphire,1,1
patron,34094861,38557035,1e429426-2435-3c5f-9b5b-74126c1da802,34094861,null,1,1
archtics,2177027,87477865,2560bc44-1c3d-3b2c-8c55-9013932668ee,46092303,null,1,5
patron,67819585,2810095,22b342a7-c0ec-3818-9552-a8dded0dc89a,67819585,Sapphire,1,1
patron,85374995,114424040,214d059d-53e3-3a3a-bf20-da264149ffeb,68215672,Sapphire,1,5
patron,2812594,21326184,22b45d0f-b5fa-386f-b052-e91285eccdfd,2812594,null,1,1
patron,58876051,117737092,1b85de80-be0b-3498-8d20-3ac56747f1ef,58876051,Sapphire,1,1
patron,71229512,20478826,214b9bd5-1e4a-3d07-a035-3b14c07fb0f4,71229512,Sapphire,1,1
opera,1156013,107123873,22f92a61-a847-3aad-adbd-a03438b3f425,7060328,Sapphire,1,7
patron,52924388,80695122,214d7fbf-c183-3f50-9c7b-551d56df08bf,52924388,Sapphire,1,1
patron,41304951,117778331,214f58f3-89dd-3c90-b4c9-890bc5ebd469,41304951,null,1,2
patron,30542303,74391642,2353e0b1-827f-3c40-b75f-bb60f18d1c90,30542303,Sapphire,1,1
betmgm,583434370,141944215,257723c5-25f8-3a6c-81db-5c9bc25451a1,98339975,Sapphire,1,4
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlciQLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBjE8cb2Gww,99199740,215135d6-a6a7-349f-a1b4-d136f8dcf3f8,96716074,Sapphire,1,6
patron,45750341,26427630,2579c1cc-6d41-3709-90be-9936ac3d833f,45750341,null,1,1
customers,00uewzct33KdZpZGy1t7,53200537,25805104-0bac-3bbc-b0c5-1fcde06fb9fd,48055043,Sapphire,1,5
opera,153316707,138569743,2580b325-8a1c-38f3-8139-76f208dd1153,47605136,null,1,4
patron,73844855,88481735,2720c512-51ce-3903-9936-3aba48990ac8,73844855,Sapphire,1,2
patron,73698360,104525667,25884f99-01aa-35b8-8992-86c9a9827ef7,73698360,Sapphire,1,2
patron,73462486,116775169,21522c36-270c-38b2-9a1d-4aafbf2efb1d,73462486,Sapphire,1,2
archtics,4340243,87454503,21588779-1ebb-313a-a321-aa2298f060d9,41866537,Sapphire,1,13
patron,47649684,107305529,2158b579-d3ab-3cfa-8337-06939ce18588,47649684,null,1,2
patron,67764591,24258354,2159a00f-844b-3e9a-b423-c1a8c6f2652f,67764591,Sapphire,1,1
opera,6510169,62344443,215bcff1-a1d3-3322-8712-29a6a7792026,42184338,null,1,3
