guestId,amperityId,expects,mLifeId,mgmRewardsTierCurrent,numberOfAccounts
136091419,a54532eb-cd40-300f-aa39-6f811e714472,1,93594635,Sapphire,1
19637436,3fca698f-bc2f-3857-b763-22232a0c572f,1,52450705,Sapphire,1
21469634,94e65884-04f5-3051-af2d-8e6fdb81f212,1,6069937,Sapphire,3
148123425,ab8d28c4-bda2-3152-8649-ee81a87a50d1,1,97058227,Sapphire,2
136113126,4d2d29dc-ff32-3c26-85af-db98eb2f904b,1,93209063,Sapphire,1
136121068,7888d037-d19c-3b29-bcb3-c4629328ffb9,1,93284471,Sapphire,1
136113217,646bdf0c-5b49-3087-bddf-b12141f09bc3,1,93524050,Sapphire,1
110316031,f4711927-4f30-3869-aa67-fcfbe2d0634c,1,71783051,Sapphire,1
139536034,8d99d98e-6aa2-3e01-8407-f2cd178749aa,1,94851906,Sapphire,5
21508917,6a54de09-af0b-3ed1-ac0b-6ca0fea4e979,1,55510283,Sapphire,4
136134667,246f94f2-0216-3047-8573-871cc5d18ad4,1,93355857,Sapphire,1
122114186,212ee3e0-41b6-3e08-957d-c43a0e1260ce,1,83430094,Sapphire,3
98550387,b88e478e-af2f-3293-99ce-6ee7d51d721b,1,84687721,Sapphire,2
19744945,157101c8-6d13-3870-8086-8137d227afad,1,18518133,Pearl,16
98556039,2c1544e0-219e-3554-96e8-27fd579f1f59,1,51572791,Sapphire,5
21515713,51e02bfa-4d64-37bc-b196-19455963bfbc,1,47226062,null,1
21271791,1964b7af-bc2b-3088-85cd-fdc2e4b31b33,1,72910263,Sapphire,1
21272960,48eaf5ee-ae1c-32fd-a263-7c544157c3e1,1,54600488,Sapphire,1
19753766,540ff82f-07f1-3711-9efa-bd7bf3a1e8cc,1,46893060,null,1
19796101,9a659d33-897d-32dc-8b3d-ee80dffec0f2,1,64507752,Sapphire,1
84136056,513aba0b-afe3-3887-a34a-0ad0fffec5b7,1,19819381,null,1
7035666,8bb989ec-1205-311b-a511-0742ea8a9995,1,21066350,null,2
21570896,d8a7e301-0570-3f91-babe-6b631ab6deac,1,4529054,Sapphire,4
134551913,0357ea65-c721-3d41-bdbd-6e39242dd847,1,92512330,Sapphire,1
19847240,09147fe5-672b-37c7-b401-50314357f2a9,1,51463910,Sapphire,4
148631381,907c2e82-5dbb-3fda-a0a0-3bb9c0ec3875,1,97233733,Gold,5
20687800,dfd93465-24c7-3e8f-9ed2-0f9914019371,1,64151825,Sapphire,1
21598772,2b290217-1f7c-38d2-afb4-199e19f310e7,1,74771338,Sapphire,1
19908154,8a140fba-9937-3462-8fda-cfae563c3ae0,1,50828015,Sapphire,2
139560612,44efdbac-6508-3e3e-8fd9-9c93f6cdf738,1,94833755,Sapphire,2
122175583,adcb5daa-4455-3b99-9a7e-0c58ccd31fde,1,43305468,null,2
20703228,c6e59476-f80e-378d-b35d-22aebac11504,1,50721228,Sapphire,2
148640868,c41d0826-5772-3fc9-be72-372cee109520,1,97241397,Sapphire,3
21296908,75e9ad06-db18-3da9-94b4-b323a8a886be,1,54804682,Sapphire,1
21297363,f2070fec-e764-3aac-b56c-e6a4250352e3,1,84033789,Sapphire,2
142764458,6e8d2c4b-c64d-3dda-8119-ade1ac67f03d,1,95610695,Sapphire,2
148690906,17ffacc5-bc2d-34fe-b0fa-06b5f07fdf60,1,97257923,Sapphire,3
148690911,180a2a53-6247-3732-9c10-3fa5c73d803e,1,97969408,Sapphire,6
142770317,90168fb3-0e9f-3c0f-a4df-9c06cd8f904f,1,95660314,Sapphire,2
133828893,fd878ccd-8a2a-31a0-97b4-478f6135dea1,1,80819159,Sapphire,3
110670474,8882b97b-7208-334a-a05d-922ef545f09d,1,65815837,Sapphire,2
139609021,4ccbe8b1-f3da-3c45-bb56-93bdeef697b4,1,94828604,Sapphire,2
21665863,f2a5ece2-f089-3d39-8c66-6f810bd60b4a,1,66980476,Sapphire,5
19967796,2c4766d8-a18c-39d7-8fee-db6ca22b6b95,1,68632945,Sapphire,1
139611459,393791a5-5882-3fdc-8af3-a9018251ca54,1,94861389,Sapphire,1
21882994,a6caae1c-071a-34a1-a9d2-0d645040ee26,1,33247316,Sapphire,5
21901431,c7891cc7-4e20-3d6c-9677-df369df0a7df,1,67252461,Sapphire,8
122313441,d2769ea3-fdf3-352a-a712-68f100ccc782,1,73297767,Sapphire,1
21476701,9794e1a1-3f29-3e73-a3c2-42540bb6a9d0,1,63103879,Sapphire,1
24344214,53fb58f8-7308-336b-9f13-cd48a892d208,1,71730810,Sapphire,3
20908535,985402f7-3d7b-3e9b-924a-96934638fa09,1,50421219,Sapphire,2
20942026,6551fa61-19a8-38e7-b16d-5d411638282f,1,21080225,null,3
21985451,1e1a92dc-44b4-345a-9b08-320a005391cd,1,44224863,Sapphire,3
133913924,dda03637-baaa-37a3-acfd-2075623d8058,1,80826654,Sapphire,2
10782712,7265e16c-154e-38d5-9183-808cea6502a0,1,10968232,null,3
19940896,f46e16da-e2a4-3c1a-86d0-28f880d32c2d,1,55077180,Sapphire,1
19943331,574c8463-bc9c-349a-8739-685cd6644a00,1,48625920,Sapphire,1
19971827,fa56c633-3146-3b62-bb08-52a17ade9bae,1,73574414,Sapphire,1
116359828,32787f65-04d9-37ac-a39c-55b8a92f8eb3,1,62098262,Sapphire,1
116393860,674970f3-8600-3d07-bf3b-c5332e807cf1,1,62186963,Sapphire,2
116365253,36156a0d-49b6-3a9d-8de1-8b04c0cdf273,1,54800648,Sapphire,1
135590830,b80875da-af04-3ccb-9b04-ecfb02da0baa,1,92887973,Sapphire,1
133943726,a7b2219f-8996-3d7d-bf7e-726907b8e762,1,80773394,Sapphire,1
125555743,313dde71-fbfb-3e09-873f-13b2575b4811,1,79292300,Sapphire,8
21034704,c0143bca-bde6-36e5-b780-7ade5bf28eb3,1,83966050,Sapphire,1
21051171,614f1e4a-f019-3398-a9f2-4e7ec91e9572,1,2142146,null,1
22040157,9db6e53a-b789-3b63-b3cd-8a450ea756f7,1,46134376,null,2
148724857,12160497-9e60-34d2-a17b-8c897f8286e9,1,97274320,Sapphire,2
148726829,1fcf512e-a0a7-3a06-9093-7f35cf20e678,1,97263831,Sapphire,2
21086429,59989b27-c44a-3af9-b85b-7857a6d2fbbb,1,76466924,Sapphire,3
21133637,59f5b53d-873f-3af3-a840-bc9e58f0b6c9,1,10046060,null,3
22120807,d1149d4d-f191-3b24-94a3-63098b438e9c,1,18672668,null,2
148749921,c1ce13fa-0ba6-376a-aae4-cfcedbc0910e,1,97272926,Sapphire,2
133964396,72eb4d81-8168-38b5-b7d2-74058ef4b703,1,80857671,Sapphire,3
116610304,c31f12a7-5b07-3b70-bc15-396a5c7b3144,1,54427347,Sapphire,1
5394861,23707e29-ee1d-3257-8136-df6a17e5bf00,1,78865077,Sapphire,1
19998147,8060e6ce-f78d-31a1-bc32-c8687e26bf74,1,21330883,Sapphire,8
9922699,be1d60ac-d482-3352-8e51-fdc5e41417fc,1,83501756,Sapphire,1
21697394,b0a8e97b-0c06-3997-aa85-adb3d57f53ad,1,85200002,Sapphire,4
122449331,06e2020c-8a44-33c2-8a7c-4013aa8b4730,1,77720259,Sapphire,5
22180748,22a9005e-82b3-3fa4-852a-d45eed86e22f,1,43156124,null,2
20013815,004251e1-6892-331e-bbe6-b48b81449b0b,1,31474547,null,1
148847057,d0ec9055-7e08-3a4c-8514-ac20d7cba0bc,1,97340412,Sapphire,4
24406410,4d6bd590-e1cb-30a2-95f4-8d5271766f69,1,43722477,Sapphire,4
24409040,ec389e67-443c-3e29-8ee3-d6e91c23f33e,1,45408719,null,1
119006806,774cbaf8-60b2-36de-9f1a-fe3750d121aa,1,3019065,null,3
134611751,5fa49136-0e71-354a-858e-6fd9e1d07fb7,1,80958753,Sapphire,2
138143152,4dcf3a19-870a-32a5-94b6-5c88f9f54ebc,1,94478006,Sapphire,3
134612118,7c9dcde4-a505-3a1d-9eda-01e9b0382742,1,92509799,Sapphire,1
23863879,4f747803-75d5-34ef-aa19-3555dbcdfcaf,1,62241801,Sapphire,3
139693935,7570403f-75db-39fa-9ea1-cd6ba81b9fe3,1,94906095,Sapphire,2
146072203,2474b6b4-f844-3f97-92b1-88040e26ca26,1,96374626,Sapphire,4
139731123,ec71c704-9d51-36b6-8845-6d93ef314763,1,94823305,Sapphire,2
7008397,c7ae9ecd-d97a-3b76-ad99-e5d501986c81,1,29677140,Sapphire,1
19637386,049ec954-16ab-3471-8e40-562df849d878,1,99679989,Sapphire,7
134613344,fdda44f8-7a68-3c59-aa70-e078cb485621,1,92506600,Sapphire,1
21456648,c62bab08-5fb9-3c32-b3bb-fd42a15f0fe9,1,18763771,Sapphire,5
134668026,7acaf2fc-cbf9-37da-b7a8-b68581945518,1,80925306,Sapphire,2
22074216,c742b329-d615-3047-afae-40c4b2be414f,1,53201905,Sapphire,1
21199547,c42e9b24-75cf-335f-a6a8-67214f6e4975,1,89564347,Sapphire,1
21209533,0affd4f8-ae15-31e1-ab6e-bebb011f2700,1,57025444,Sapphire,1
21736454,b0f9994f-c439-37f6-92e4-3abcc668d8a1,1,76803348,Sapphire,4
23880576,1bd5945c-cf7c-3dc9-9781-4442c6f75799,1,21528141,Sapphire,4
146214456,7ef50147-6a24-3acc-8126-0f052dd0c242,1,96420174,Sapphire,2
21499620,20014bf1-4aed-30a7-b136-157a8eaf6111,1,72861982,Sapphire,1
146261774,36d90ce2-eabf-39fb-88bb-4fa75100c8f9,1,96425889,Sapphire,1
6772731,dbaa3ed3-b1fa-37a0-a909-357dc0cd6dd8,1,67015761,Sapphire,4
132485007,e3ede3db-cee2-3600-9be8-05539470fe99,1,80499212,Sapphire,3
132485266,ad3f1f59-9669-3618-9759-892ed1b6efff,1,92006021,Sapphire,2
21854551,a265d284-30c3-3fbd-9f6b-cb657603d70a,1,65192116,Sapphire,10
23992940,f253eb3c-b599-321c-b3cf-428ef863add5,1,74415188,Sapphire,1
21861670,db5e2c40-af3e-387c-967b-b823f1d4e89b,1,69926095,Sapphire,5
21910099,ebb79aef-89ef-313d-ae11-724378a9d489,1,59018265,Sapphire,1
5826041,0b75c218-bdd2-3698-9b4a-7970b0ad2f9e,1,1003227,null,1
4309380,c8aca21f-daf2-3611-ab07-cc78d61d82a9,1,77537386,Sapphire,1
21978503,3a204d1a-b59c-375e-8128-d294e93b71df,1,34948591,Sapphire,6
142944896,17a3abc0-a5a9-3c25-a9ff-36dff073164c,1,95615627,Sapphire,3
7388833,a981f1c4-6d33-3cdd-8fdd-988f36ad0da2,1,54699689,Sapphire,1
142991904,b4155c13-bcad-3fa2-98be-326cb468a0e6,1,95614545,Sapphire,2
22024842,37320138-5234-3017-923d-ef6564a887d2,1,54280573,Sapphire,1
143065791,d681d625-b2f0-3811-ac20-789393d718a8,1,95717701,Sapphire,7
143070688,c52f1f52-d370-3498-925d-0ee0a84108bb,1,95651470,Sapphire,5
22028111,f614c5ec-ca04-36d6-803a-2b6f536db166,1,47175311,null,1
134088264,5ce5f7e2-3ce1-3397-a3a6-9e01a7c5fea7,1,80848953,Sapphire,3
7084398,7e118352-c86c-3da7-9f38-7eca49e85112,1,81769901,Sapphire,1
143132039,5ce0e2a9-738d-33df-aeb5-c3ba6da4513e,1,95761292,Pearl,4
21546264,1607b9be-ac89-3e7d-9e51-a0f1f5b7de34,1,41026694,null,4
7114321,3c1dccc8-9c37-37e8-a01b-a78593e219e8,1,99088652,Sapphire,2
21265135,9c25ff94-c414-39cf-a96d-3b48835f5376,1,50048204,Sapphire,2
136204222,c68edfdf-009c-348f-a2b8-7ca7a54614ef,1,93522313,Sapphire,1
136205650,4865ddfb-66e2-3fca-baee-c8b9bcc791fd,1,93372131,Sapphire,1
136207738,45fa9137-1026-3ab4-8203-6ffe65becc63,1,93681950,Sapphire,1
132494657,cd12c3a8-8f50-36d9-b835-4d8d820c495a,1,92007280,Sapphire,2
21611127,af82e460-8e61-3372-9431-0dab7984b285,1,31639343,null,1
134128086,4c7688af-16fd-3250-a030-6ab9c4a72b50,1,80840294,Sapphire,2
21616693,57186ebf-edab-3388-ba1a-10fa8bc37096,1,61087713,Sapphire,1
19894489,a076cefe-d77a-322c-b290-d984ee2c3b16,1,97931148,Sapphire,5
21635687,c4f50c86-e110-392e-8a06-1dc42ee5747a,1,1478355,Sapphire,1
132544141,675bef2a-4960-39a2-9e4c-a0523022a2aa,1,80489756,Sapphire,6
148163807,a67e052a-cb5d-3797-ab1e-b406d32f507f,1,97100698,Sapphire,2
132573758,f014c25a-5bb7-3149-8f3c-98d9960fb662,1,80569739,Sapphire,1
132585044,697024d2-7fd4-38b0-a9c2-9cc2329e96fc,1,80543899,Sapphire,1
148210473,700b53d6-89a0-3e2d-8589-d3c52a9e2d34,1,97117722,Sapphire,2
149013781,f261e749-6465-38a6-8606-baa32b7fd3a2,1,97360746,Sapphire,3
139871429,7e431d91-bbb4-39b4-abea-999e053e50dd,1,94893835,Sapphire,2
148263993,1c5ae110-28bd-3b10-90fb-1c81f2778d62,1,97135586,Sapphire,1
22104076,8a5abf62-642f-3d86-920f-7a5dfd77dc15,1,83357741,Sapphire,1
20007831,3fb0ad83-0e17-3eee-8dae-be7a9fda5756,1,67015644,Sapphire,1
149058743,6327f541-f680-34c9-b11b-36b53fdbcc2f,1,97378030,Sapphire,4
20022979,9143ce6a-c02e-3f08-aec9-b9b527d84932,1,78175900,Sapphire,1
4751640,0838d630-9d60-3999-9527-8cc818f02abb,1,75195684,Sapphire,4
148349602,ac2bf23b-bf34-3ae2-8ceb-401867c4e816,1,97151355,Sapphire,2
148351274,b954d635-6e6a-3298-932d-bb6bfee7c187,1,97152768,Sapphire,2
6962926,f8190de0-e8cb-3a5f-807a-33f2eaaa0e5a,1,54154032,Sapphire,13
138229543,850ef119-4347-325f-9622-2a33d3713a38,1,94484304,Sapphire,4
138261571,2fb06655-d2ec-491f-908d-586b6905209f,1,83337287,Sapphire,1
136373045,018e9e45-be53-36d2-8039-5843bf98c3cd,1,93528273,Sapphire,1
138335509,143ab23c-8eef-3b12-89df-a043f30c6c7d,1,94521472,Sapphire,4
136384363,bddafca2-860f-3bf1-b14c-7c0eb0176898,1,93657605,Sapphire,1
136393814,bca8b49a-4293-3825-9f42-ba055d825178,1,93766056,Sapphire,2
138355091,d14b9cb7-4881-38f3-a900-97967f5cb296,1,94724723,Sapphire,4
138364590,c54ed7cd-0c85-3133-9f8e-d2248ec82b43,1,43454482,null,3
143189445,e2476ab4-6c6d-3f9d-98b7-a0e3a6d1f79e,1,89447135,Sapphire,1
148377158,9298a735-6b73-36c9-a564-7c81cc2f6b46,1,97330058,Sapphire,2
143204529,a8eb6458-9507-3142-95ff-d1c8736233a2,1,95666495,Sapphire,2
125284563,3398d541-9f01-345d-98ff-b939158f3cd2,1,4950281,Gold,7
21681467,74058e76-09d6-3002-8b97-13933cedfb14,1,11897566,null,3
20045528,fc594ccb-a994-38d5-94a9-5a397944e382,1,46837296,Sapphire,1
21690599,187803ee-57bf-30fd-90c9-78ee3c2ac420,1,51092246,Sapphire,1
20046936,f6ab3888-e416-3dbd-b7c5-aaa19cd1bb00,1,76446944,Sapphire,7
143536384,42a40603-d502-3490-a0f5-8cac5649524e,1,95728510,Sapphire,4
138390755,b80b2700-ef5a-3531-a7cb-839e28b5c0e0,1,49429676,Sapphire,4
134809299,b712240d-a94e-3150-9d8a-ea4da1ac27dc,1,92628046,Sapphire,2
134824932,a8794932-7255-3bab-9367-abe4b85a6d85,1,92530044,Sapphire,4
134834470,08228f70-8eaf-32ca-a58a-0f106947dc94,1,92534817,Sapphire,7
109758026,11ed569d-36ca-300f-9bd1-a0ade5ccbd93,1,90775878,Sapphire,1
21372596,ea60a421-fd3d-3534-9ee4-752b93e78fe6,1,78789234,Sapphire,9
21373122,602c5f31-3568-338d-b752-f0226769ca76,1,54792314,Sapphire,2
139860119,cbb11aa7-05b4-3da3-b09e-523e6d1cf0c9,1,94918042,Sapphire,2
20192786,36c5fda7-7d23-38ff-afc9-33a61f9f9f57,1,46199833,null,1
149146727,b4852de1-17f7-3fa0-9af3-07db04383b98,1,97402236,Sapphire,3
20226879,d024d428-6ad4-356e-b9eb-bf8d5933aa72,1,50847753,Sapphire,2
20239001,16b95ad0-edfb-3f04-ade5-45ab8c7b11ba,1,63134153,Sapphire,1
20241573,47cff1e3-e681-35b8-900e-583198413ebf,1,69798823,Sapphire,8
138479541,4dea8d18-b326-39df-ab17-056ac02186f1,1,94549716,Sapphire,3
137303082,3b5e984d-2b9f-379a-9140-f259baecee7f,1,94179246,Sapphire,2
20251151,d3f4fb8c-3b7c-39b0-9b49-7d51e06b65a4,1,3834738,null,1
132677194,0a463c41-2311-356d-b321-a5b7c651be0f,1,80546088,Sapphire,5
138519887,8f842d4c-2102-33db-9825-5183e5aafb8b,1,99068271,Sapphire,10
138545093,6a77541a-8127-3a8a-8741-d1056e80f1f2,1,79483983,Sapphire,2
128940095,f69443da-2da2-3fce-b239-034cbfbadd62,1,79859392,Sapphire,1
128968333,3441e5ad-815b-315d-acc4-b126adf54928,1,80053524,Sapphire,3
21835076,d83ce669-11b1-3e5c-bef9-e034a48b4226,1,90276094,Sapphire,1
134928613,d49973ce-e135-32a9-a267-39adb0b476cd,1,92606192,Sapphire,3
90642517,3d4f9ddf-ebb2-331b-af8f-c870127e9b12,1,55234765,Sapphire,1
138629008,a40e99ca-d54a-350c-942c-5c4c1be1aad5,1,5171566,Sapphire,5
21601907,336ea170-27dd-38fa-b7c0-2deebc9ec68e,1,65899874,Sapphire,1
21920853,0d1e769a-a6ef-3213-9f5a-bf2688caca1c,1,67691875,Sapphire,1
132828868,46cca706-c482-33fe-b40a-4878175b44a5,1,80570014,Sapphire,2
6274739,778548f7-bc63-3bc7-b264-f635e098bf9b,1,54327348,Sapphire,1
132918278,014df681-289c-406c-9717-fe5f1fc0f749,1,83216219,Sapphire,4
20156174,78eae0c0-3707-33f1-be41-46cc8af32c22,1,66596553,Sapphire,3
136554048,550aefc2-2236-35fd-9c68-305fb5a2c1c3,1,93858602,Sapphire,2
22101047,96f9383f-d5c1-3ec9-9520-2ee060e96bd2,1,54344691,Sapphire,1
138681508,36658dcc-9120-3993-a42a-ce71c21c0ae4,1,11842285,null,2
20229188,25f86c2d-514d-3a01-8a44-2b24898cd9a8,1,7156282,null,1
8385045,84552180-8c6f-30c2-a33e-9172195f010d,1,62738438,Sapphire,1
146480519,c981742e-25c4-350e-98b3-631fd2b4e259,1,96491650,Sapphire,3
20257144,df65c5bc-ad12-362a-a4a3-80e7601dcebd,1,82374318,Sapphire,5
109998047,6b14414d-a0d7-3c5e-a88c-bc2aef51e68a,1,12961321,null,3
148599308,c8f250c4-df3c-34d9-9466-78dc23b29cb8,1,97226243,Sapphire,2
148599579,cbf082a4-3eeb-355d-a514-52278f6d5dbb,1,97224799,Sapphire,1
21420364,af0fc4d5-e791-38e6-84cb-e3af0ec821a7,1,77524306,Sapphire,1
148709269,9ffcf678-f662-385c-a622-c5e780a4d11e,1,97257736,Sapphire,3
24038050,ae420261-7815-361b-856b-a4d076e0f767,1,55046633,Sapphire,1
10400448,c09254f3-7b2e-3aa1-9176-a7afb6668e2c,1,94716633,Sapphire,5
134947802,d9a550dc-1b47-3f0a-805e-423935053be6,1,92619474,Sapphire,2
21422069,53168630-1e15-3572-9dbd-5d89ca7d4d8f,1,19927197,Sapphire,2
24088233,be14b913-948a-3da5-a75f-4fda77975604,1,6554209,null,1
26424336,b4758c3b-5637-3845-99d4-f3876dbdfe93,1,79998263,Sapphire,8
24095327,4b44843a-30b7-35c1-a9dc-2f90850784e0,1,89621121,Sapphire,6
24130507,75a820aa-3f1e-3c61-8b34-8ee58a8cf703,1,83327693,Sapphire,4
140113103,740df3e0-f71c-3cdf-be7d-302070a4e72a,1,94945602,Sapphire,1
15273175,89fdcc75-772f-334b-ab9c-7aa3b41fd836,1,71222572,Sapphire,3
20348706,a0d8b77d-1520-3df6-addc-a83854051f42,1,18647262,null,1
10735319,a014b96d-081a-348f-b2d8-436cf668be20,1,79980309,Sapphire,4
140161063,6bbeb809-4fd1-30c1-9eb4-9a8723520c86,1,94965557,Sapphire,1
20357746,88b579d6-6ea3-3c69-b248-b0697951abaf,1,10058044,Sapphire,3
140183210,8005b2d4-0734-34a7-a704-cdd5ea8b1762,1,94910294,Sapphire,2
20383891,21a6af42-3675-33d4-b00b-2282afd5823a,1,63938144,Sapphire,1
129225086,44e63ecf-5390-31e2-95c7-0758c8588ba2,1,79880132,Sapphire,1
26519298,f315f140-36e9-38ef-b5da-ae6e9cb95236,1,78103721,Sapphire,2
140239734,c7d66ed5-9785-3172-9fc9-37d09c16aa22,1,94992443,Sapphire,2
122694879,1a334d28-5fbe-39df-a38a-ebcfa62d5957,1,30236160,null,1
129228907,99ddf1d1-8445-3562-8041-ebad50768e18,1,79871802,Sapphire,2
2326939,dd9c56c1-8e01-3687-bed5-0b7c4121517d,1,59476908,Sapphire,1
20431588,f6984561-1d10-3e1a-bd0a-9286f3b06ad2,1,3392179,Sapphire,2
140248752,e2ed3ad7-aaa0-3f31-a266-f6428a05a548,1,95001489,Sapphire,3
140265353,8e38316c-ed8c-3bca-87fa-79552837783e,1,94980839,Sapphire,1
106142049,d7427409-7964-368f-a5c3-1ba49b34fb37,1,89328125,Sapphire,2
135075579,23dd11b4-9d5c-3122-86b6-bf533b36949b,1,92740471,Sapphire,2
26609310,7c7e38de-3c74-3612-83ab-070b5e4e4774,1,82324968,Sapphire,2
24165317,323e1800-c950-3950-a39a-8ba46e1ed0f8,1,43650159,null,4
26657136,87c7c4c7-d9f5-37bd-aba1-aacf91f9a606,1,54556358,Sapphire,1
20482490,687913a7-ff8a-3d82-a142-66807ca12066,1,78738122,Sapphire,7
20490265,007131cd-cf4d-388f-9f97-3053da3ab29a,1,79167818,Sapphire,4
140295581,1f22baf0-f524-34db-9967-9bc1ee0c8590,1,94975909,Sapphire,1
6072370,70865331-ab85-34ce-a470-537cee02947e,1,47399137,Sapphire,1
10796723,928c1965-c9f3-3151-8a3e-306a157ebab3,1,64238914,Sapphire,1
21740829,3404bd91-333c-3fc0-8391-496c522d7583,1,44771523,null,1
129253591,0b10ebd6-a17e-36ee-9e2c-ff52af04c3c9,1,80070343,Sapphire,2
110022258,494d349e-24d2-3bc7-a858-69e7057710fd,1,43183225,null,1
24193116,d28de5b1-dab3-36a1-bc4f-2881b27fb163,1,56748263,Sapphire,1
135081637,455479c6-c377-32a3-816c-159b93f446b8,1,92712632,Sapphire,3
135109205,4236ac73-7d4f-30ad-9a30-ac11084f487d,1,92602741,Sapphire,2
135127302,2ed8e913-9fce-3e55-907c-08f88769e5e3,1,92655300,Sapphire,2
129293999,7cc1275d-84cd-357b-bbe4-6574b5e510f3,1,79896699,Sapphire,3
26751652,fca1af78-9e9b-3f99-bf0b-f17fc0303cda,1,50492214,Sapphire,3
135189935,2f5000cc-7555-3b94-b9ad-4db0c0fdd6b1,1,92739185,Sapphire,1
135195242,b6262737-73ad-36c3-acdc-e5db5b0e339d,1,92720753,Sapphire,1
7131446,5eb19e6a-9e30-38a0-9958-93c78f68e514,1,33858711,null,1
110154899,68154cd1-326c-30fc-b084-a03d41869e8e,1,57390422,Sapphire,1
135247107,97c7c734-e8d8-3435-b058-6295b466901f,1,92685869,Sapphire,1
24236095,d5da635b-9967-336f-8778-dd67dadcf845,1,81210165,Sapphire,1
143689874,a36955f1-de10-3b82-900f-6901a2c6b0e1,1,95733544,Sapphire,4
24243641,96ac7def-8423-388d-9f29-733d5c93f724,1,70234508,Sapphire,3
24245159,5e5e6b78-54d8-3061-9cd9-2707c4e44739,1,54492618,Sapphire,1
135248765,e4fbb0dc-6ca3-31a2-90e0-8fd192e04fb5,1,92641483,Sapphire,2
135269259,c52a36da-859b-32bb-88a7-59a85f598ef4,1,92831418,Sapphire,7
135277405,27191326-87fc-387a-ad21-50c3aa83ef04,1,92671645,Sapphire,3
134384585,a0e8a74a-10ee-3a36-887e-38adfb500b76,1,96987084,Sapphire,4
140316615,9204e179-c40a-3653-82b3-a3bad75ebc75,1,95071318,Sapphire,1
140317123,e1e17438-1523-3997-8d01-21ddfb1e5f79,1,95000232,Pearl,1
134415234,dafc20db-fbaa-3053-a4a9-5a852eed0c4c,1,89683186,Sapphire,11
24272349,7e1c4c1f-19ab-3904-865b-f3f45a00a2eb,1,4494192,null,1
24297819,66ccaecb-0179-3e79-a072-975271a82e2b,1,64753771,Sapphire,3
24328102,0adc5a3b-afd2-3459-8c8d-21e89c6490e3,1,56193988,Sapphire,1
20177049,406c362b-dcb4-36dd-9101-9b51631ce9ed,1,79075798,Sapphire,2
20183255,9a42500f-400b-3630-b927-11b92a650331,1,90213908,Sapphire,1
137307200,31d58239-2e9f-3da4-9e05-c8275ceb7693,1,95323142,Sapphire,8
137307369,e034c550-bb94-3cf1-b276-d36048b2a250,1,94188222,Sapphire,2
21849689,66a4be60-9182-3c6d-b4a9-8d8d48cc3f09,1,61148122,Sapphire,1
20318445,d4f1d3a5-6cf9-30cf-84e6-c0c52ae2cd53,1,58499824,Sapphire,1
20321799,00b50be9-5e55-389a-9ac5-d91d49c77bd1,1,56238850,Sapphire,1
135290558,b24a36db-76f9-3c23-af79-ec0e7d505ac7,1,94162478,Sapphire,5
128534683,657908fa-bcbe-31ae-ab1f-74f034ada824,1,79808577,Sapphire,3
21871777,cdb46fbd-6977-37cd-8ca9-d89ec78e4b9f,1,71913466,Sapphire,1
21876602,96fb55b1-f874-39d2-a882-4ea6dc4105e1,1,71034917,Sapphire,1
149237626,124190bb-17e0-3a6c-8f1c-bc92f636cd97,1,97451390,Sapphire,3
149306122,584906aa-a400-30e3-a194-ecba0c20940d,1,97471128,Sapphire,4
143764203,fc7fe9ca-d276-3eb1-987b-ad76d15069f8,1,95759929,Sapphire,1
135320087,097237d6-c22f-37fe-a2b3-9418cf5e778b,1,92921296,Sapphire,1
133137311,66060f1c-fcc0-4c2f-ad6a-a894bcf3c4cd,1,33775626,null,3
149360217,12eb3b54-637b-3ffe-85d7-4327f7a31e65,1,97805737,Sapphire,3
116900153,088747e9-c6db-3010-8420-ed589722fa90,1,49136012,Sapphire,2
134491365,45ca1196-e44c-3a24-ab37-3ac13ab54446,1,80975407,Sapphire,3
133315824,df4b7324-0e80-47f0-a7ed-67f093ca71b6,1,69738748,Sapphire,5
11326302,c38395c2-581f-35fd-b396-6b5122a7f7ff,1,61876450,Sapphire,1
22231390,a2330492-5920-30b1-82d0-b62e8ab83e54,1,59586695,Sapphire,1
26911553,40e48e8e-e4ea-3aec-bbdc-980a8d0da8af,1,16723279,null,3
133397557,d375e3ff-b3fc-326f-9d64-dd3abb43e80b,1,80678847,Sapphire,2
133658139,c0a75e69-97c2-38f6-be1f-3602a27368bb,1,80768570,Sapphire,4
128548997,98bf661e-dcaa-38ca-befe-79c98f27ea5e,1,79762532,Sapphire,2
133664402,077d01f7-bc36-3f3d-af5d-863482a0c573,1,80731511,Sapphire,1
149408204,7f2dfb9f-e0a5-3ec6-82c8-55ea07e06155,1,97504686,Sapphire,2
26919146,86a9f1d9-a145-344c-ab47-a6708b408434,1,16641664,null,3
133436547,c2427290-2b15-376e-99f5-95ff645bfed1,1,80665259,Sapphire,3
141573660,d90f2d24-c5f3-3f27-90bf-bd0997eab3a8,1,90308474,Sapphire,3
26931248,e45bd3e4-1835-3009-8f29-4b84412ebf83,1,63939837,Sapphire,1
133460052,16b31798-e430-36dd-af6d-7ad7bcc0d1d8,1,80665221,Sapphire,1
22260697,f2e4f22b-17ac-3b47-b22c-99c563acb6a7,1,72333007,Sapphire,2
26931953,12c12b86-6705-326d-bbb8-79ae91fbd354,1,10840432,null,3
148749211,bcc39d8d-e0f7-35c7-bfa2-2572f5dbe2be,1,97265858,Sapphire,2
