accountType,accountId,guestId,mLifeId,mgmRewardsTierCurrent,stateCd
patron,74277320,95146042,74277320,Sapphire,SC
opera,1717609,23988774,18989301,Sapphire,FL
patron,73269221,110389195,73269221,Sapphire,null
patron,51589096,84619309,51589096,Sapphire,NM
patron,54993934,88377448,54993934,Sapphire,null
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlciQLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBjD6JDEGww,89686813,49351778,Pearl,NJ
patron,100445056,167455240,100445056,Sapphire,FL
patron,79933989,34094636,79933989,Sapphire,AZ
patron,49356918,114465101,49356918,Sapphire,NM
patron,100016531,166329592,100016531,Sapphire,CA
customers,00uk14gnhreK4rXKe1t7,90145054,30355776,Sapphire,AL
betmgm,566714098,142181808,95437887,Sapphire,MI
patron,80370799,131714484,80370799,Sapphire,NJ
patron,52452615,37939785,52452615,Sapphire,null
patron,82290020,104644462,82290020,Sapphire,PA
patron,79613380,124159976,79613380,Sapphire,CA
patron,76159000,103082770,76159000,Sapphire,CA
archtics,8197536,100224414,69261997,Sapphire,CA
patron,66465967,78248857,66465967,Sapphire,null
patron,61748211,95264189,61748211,Sapphire,TN
patron,1830715,97373184,1830715,Sapphire,MD
opera,776417372,126516012,43118530,Sapphire,CA
patron,63131908,21207237,71235335,Sapphire,CA
betmgm,581940696,151368397,97848715,Sapphire,AZ
patron,57553791,44836264,57553791,Sapphire,null
patron,73090524,59508538,73090524,Sapphire,VA
patron,90378237,16665508,90378237,Sapphire,NY
patron,84928722,91736856,84928722,Sapphire,NY
patron,64182074,7964027,64182074,Sapphire,null
opera,812866278,81461488,80826678,Sapphire,AZ
customers,00ukwwflr84eWDxhw1t7,136090343,93382270,Sapphire,CO
patron,83011979,30242391,83011979,Sapphire,NY
tcolv_lms,422841684237,158816844,70808368,Sapphire,WI
archtics,15334086,53529736,58508037,Sapphire,CA
opera,722769518,121710104,66658467,Sapphire,MN
patron,56296625,57787583,56296625,Sapphire,null
opera,896007621,145920819,100003412,Sapphire,CA
customers,00uhy0o47uAhIfmNh1t7,106180966,82014632,Pearl,NY
tcolv_patron,127032,168720500,20088756,Sapphire,MD
opera,903099182,167126281,83562280,Sapphire,PA
archtics,11054227,48597787,65161787,Pearl,CA
opera,813202200,11968835,79017359,Sapphire,CA
patron,55739201,118434387,55739201,Sapphire,null
customers,00u5fm34cfaxOlmdW1t7,7777199,74895145,Sapphire,FL
patron,95926568,4907515,95926568,Sapphire,MT
opera,775137705,99400601,50866179,Sapphire,FL
patron,75953871,70625681,75953871,Sapphire,MO
customers,00uch4riuiD4oY2Z91t7,128352211,79727593,Sapphire,IN
opera,891232769,139160248,94705024,Sapphire,MN
patron,90659386,53985863,90659386,Sapphire,NY
patron,33172602,26587699,33172602,Sapphire,TN
patron,77109841,29764022,77109841,Sapphire,QC
patron,69684404,83336703,69684404,Sapphire,MN
patron,73001285,113580846,73001285,Sapphire,FL
archtics,9696461,60268422,1372831,Pearl,FL
betmgm,586119538,155143884,98843835,Sapphire,LA
patron,84626076,100145016,84626076,Sapphire,NJ
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlcicLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBiAgJzI8YjfCAw,81495084,47301393,Sapphire,MS
patron,83502939,82709768,83502939,Sapphire,NJ
patron,74299877,82893633,74299877,Sapphire,GA
patron,83997761,110092133,83997761,Sapphire,PA
patron,56999248,58999007,56999248,Sapphire,null
patron,63091019,37712410,63091019,Sapphire,null
customers,00ui1a6qqp3x0s11H1t7,138978201,94671951,Sapphire,MO
patron,68697422,41099465,68697422,Sapphire,MI
patron,84399527,114651021,84399527,Sapphire,NY
patron,19423822,67285443,19423822,Sapphire,MN
opera,813481029,42729008,79401152,Pearl,NY
patron,44274040,20102053,44274040,Sapphire,AL
patron,51638190,9213209,51638190,Sapphire,TX
patron,54687849,13121966,54687849,Sapphire,null
patron,83944631,53323690,83944631,Sapphire,PA
patron,95562183,142689431,95562183,Sapphire,AR
archtics,12462628,26239738,30316586,Sapphire,CA
opera,383992361,86232156,99122576,Sapphire,BC
patron,82234954,105799865,82234954,Sapphire,GLO
patron,90411921,126169743,90411921,Sapphire,NY
patron,79803497,128680696,79803497,Sapphire,OH
patron,63984422,20710658,63984422,Sapphire,null
patron,53602193,18275643,53602193,Sapphire,AZ
patron,64310328,18650453,64310328,Sapphire,null
customers,00ub12n2an4Aujg3j1t7,41742725,78737274,Sapphire,CT
patron,77061445,17576383,77061445,Sapphire,MA
patron,63997401,8497529,63997401,Sapphire,null
betmgm,586435092,155484374,98945472,Sapphire,MI
opera,811958620,62648411,45256680,Pearl,PA
patron,75172730,28285706,75172730,Sapphire,AL
tcolv_patron,1041700,4079993,41137226,Sapphire,UT
patron,82098987,43311513,82098987,Sapphire,MD
patron,58042731,63392670,58042731,Sapphire,null
patron,40919079,91018763,72842970,Sapphire,MD
opera,902974102,22134865,96879910,Sapphire,MN
patron,93607371,136437268,93607371,Sapphire,null
patron,4414104,65498106,4414104,Sapphire,OH
betmgm,583992408,153627349,98468270,Sapphire,ON
opera,816682841,72635936,53281859,Gold,CA
patron,67903471,90441902,67903471,Sapphire,ON
opera,785351717,49293641,67360166,Sapphire,CA
patron,64498894,75375996,64498894,Sapphire,null
patron,70152796,60098949,70152796,Sapphire,null
patron,76976159,111127598,76976159,Sapphire,MA
patron,58586287,11131692,58586287,Sapphire,TX
patron,60729115,14353199,60729115,Sapphire,MI
customers,00u6tzb126V0DlO1Y1t5,93409604,67613025,Sapphire,NJ
patron,71579814,119967712,71579814,Sapphire,null
patron,47233936,84184508,47233936,Sapphire,TN
patron,97378351,149045405,97378351,Sapphire,IL
opera,816994142,39794088,76548703,Sapphire,IL
tcolv_patron,364213,55030936,49964997,Sapphire,null
opera,778562337,24077433,90626117,Sapphire,NY
patron,61132854,33986767,61132854,Sapphire,NSW
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlciQLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBihgurUHgw,15323024,44450304,Pearl,CA
opera,787604083,81835469,90340649,Sapphire,NY
patron,80136040,130570395,80136040,Sapphire,NY
opera,775852297,77581961,65109478,Sapphire,ON
patron,77014723,52881953,77014723,Sapphire,DE
betmgm,555465230,54130658,62334636,Sapphire,MI
patron,96046733,144808098,96046733,Sapphire,MA
customers,00uaxj14ovYmXAvgf1t7,65764785,78670008,Sapphire,CA
patron,64370231,104037748,64370231,Sapphire,null
patron,95648376,142866758,95648376,Sapphire,CA
patron,54843232,116953982,54843232,Sapphire,NV
patron,93470360,136166441,93470360,Sapphire,null
patron,66932810,58144197,66932810,Sapphire,null
patron,90125108,27345280,90125108,Sapphire,NY
patron,55093648,27475199,55093648,Sapphire,null
patron,80864360,133887219,80864360,Sapphire,CO
patron,79521074,80734211,79521074,Sapphire,CT
patron,57936307,54755739,57936307,Sapphire,null
patron,56232336,23787889,56232336,Sapphire,null
customers,00ubm8fhpfmapTX0O1t7,79042295,47852154,Sapphire,MS
patron,57987296,99569522,57987296,Sapphire,null
patron,56869284,110916809,56869284,Sapphire,null
archtics,4754225,35912621,78774320,Sapphire,PA
patron,62883828,11859902,8266658,Sapphire,MI
patron,99449045,158325152,99449045,Sapphire,PA
betmgm,601631230,141676372,95322788,Sapphire,MD
patron,12112050,32942348,69983269,Sapphire,IL
patron,17308723,93640119,83432877,Sapphire,MA
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlciQLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBjy48HhGww,144057814,98200104,Sapphire,CA
customers,00ufp4hq7x74MGJlx1t7,16779568,79436500,Sapphire,IN
patron,64231267,38828797,64231267,Sapphire,null
tcolv_patron,1604285,7924009,47757513,Sapphire,TX
customers,00ulf3mf3siEWIEXW1t7,146713363,96554476,Sapphire,AL
patron,96612058,146892864,96612058,Sapphire,MA
patron,57937397,11257576,57937397,Sapphire,null
patron,52941018,71472452,52941018,Sapphire,GA
patron,76947904,119733139,76947904,Sapphire,MA
opera,305186395,85722742,52754484,Sapphire,null
patron,56798888,106584660,56798888,Sapphire,null
patron,54807251,107379365,54807251,Sapphire,OR
tcolv_lms,419182385415,2215362,19075883,Sapphire,CO
opera,756923686,109009001,64927257,Sapphire,TX
patron,95259413,141345945,95259413,Sapphire,VA
patron,63945882,51421282,63945882,Sapphire,TX
patron,80268578,131025579,80268578,Sapphire,OH
patron,50215629,65996133,50215629,Sapphire,HI
opera,880417367,7948935,57570664,Sapphire,IN
opera,355923098,121013691,56842783,Pearl,CA
patron,52113305,8040212,52113305,Sapphire,CA
patron,99409061,70702790,99409061,Sapphire,AZ
patron,51009305,66447897,51009305,Sapphire,IN
patron,10696678,100685635,49092627,Sapphire,CA
patron,56792904,66912179,56792904,Sapphire,null
patron,93913632,136624188,93913632,Sapphire,null
patron,90110364,123462449,90110364,Sapphire,NY
opera,787824217,84535346,70000668,Sapphire,CA
opera,812432347,116735150,78891714,Sapphire,NY
patron,98345125,153162455,98345125,Sapphire,CA
patron,94975412,140271922,94975412,Sapphire,null
archtics,24883659,149743366,97709567,Sapphire,OH
patron,80491027,132520932,80491027,Sapphire,OH
patron,77545802,149646964,77545802,Platinum,NL
patron,78469853,52242145,78469853,Sapphire,IL
betmgm,622914707,167378582,100404504,Sapphire,KS
patron,92985712,135507695,92985712,Sapphire,null
opera,792741502,62252609,71677428,Sapphire,CA
patron,69450435,105538075,69450435,Sapphire,AZ
opera,776975654,67533906,66824270,Sapphire,VA
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlcicLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBiAgOz4iPb8Cww,124869667,62118503,Sapphire,MI
patron,74522243,67098374,74522243,Sapphire,OH
patron,46525759,125706180,46525759,Sapphire,MI
patron,56568517,21896686,56568517,Sapphire,null
patron,81628118,117617112,81628118,Sapphire,null
patron,73928633,43756914,73928633,Sapphire,CO
betmgm,597981426,158260337,99432345,Sapphire,MI
patron,40157954,27553236,40157954,Sapphire,AZ
patron,69297859,126647923,69297859,Sapphire,NY
patron,42309234,45991615,42309234,Sapphire,null
patron,75124990,103803673,75124990,Sapphire,CA
patron,81359261,115829213,81359261,Sapphire,null
patron,94389590,137685316,94389590,Sapphire,MI
patron,78862221,24441142,78862221,Sapphire,NY
patron,51368605,20665734,51368605,Sapphire,AR
patron,44218958,39415644,44218958,Sapphire,NC
patron,19780345,91180927,19780345,Sapphire,AL
patron,76088865,80568419,76088865,Sapphire,null
patron,53772270,25639265,53772270,Sapphire,null
patron,90506380,54729470,90506380,Sapphire,NY
patron,77835941,76859377,77835941,Sapphire,MA
patron,89380563,83448474,89380563,Sapphire,OH
patron,56091360,16877232,56091360,Sapphire,null
patron,60542651,25062943,60542651,Sapphire,WA
patron,93702379,136560006,93702379,Sapphire,null
patron,71381214,46810257,71381214,Sapphire,null
patron,55043524,51373380,55043524,Sapphire,null
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlciQLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBiR8qmRGgw,29860198,78052548,Sapphire,NV
patron,97689491,150840148,97689491,Sapphire,NJ
patron,21228799,12689294,21228799,Sapphire,CA
customers,00ucbk93urlg4hnH41t7,127703150,79634711,Sapphire,KS
patron,10988956,117470406,32608878,Sapphire,CA
opera,808871679,65541820,72364824,Sapphire,FL
opera,808299074,24169170,70254943,Pearl,AL
patron,78789102,47289426,78789102,Sapphire,NC
patron,50214036,43354331,50214036,Sapphire,MS
opera,808544353,8339031,77594023,Sapphire,LA
patron,6777229,124250430,6777229,Pearl,MI
patron,67525547,70024627,67525547,Sapphire,TX
patron,98705307,154597172,98705307,Sapphire,null
betmgm,579382155,146878388,96596041,Pearl,PA
opera,239212934,117538739,60561753,Sapphire,NJ
opera,345548586,31386379,46577642,Sapphire,MX
patron,58024335,12699941,58024335,Sapphire,null
patron,82367892,35573923,85213940,Sapphire,MA
patron,69389607,96845965,69389607,Sapphire,CA
patron,55192859,47242407,55192859,Sapphire,null
patron,77924787,18625619,77924787,Sapphire,CA
betmgm,579001005,148078815,97090548,Sapphire,IN
patron,62231797,29755131,62231797,Sapphire,MD
patron,42423705,124241512,42423705,Sapphire,LA
patron,68908341,58358891,68908341,Sapphire,null
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlciQLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBjgnJu3Hww,165823933,93691132,Pearl,MI
patron,57292626,11449672,57292626,Sapphire,null
patron,68869060,40081650,68869060,Sapphire,null
opera,280187352,45127458,59910709,Sapphire,CA
patron,80066390,130028501,80066390,Sapphire,null
patron,55539977,82954923,55539977,Sapphire,IL
patron,73327743,87609377,73327743,Sapphire,TN
opera,900394170,3513867,98599894,Sapphire,CA
tcolv_patron,3211513,154319194,98758324,Sapphire,OR
patron,78255256,37773003,78255256,Pearl,CA
opera,339892385,59490572,54161514,Sapphire,IN
patron,19130656,17463401,83306719,Sapphire,NJ
patron,53869586,20984853,53869586,Sapphire,CA
patron,59995092,101089165,59995092,Sapphire,null
archtics,6817806,56663379,58569701,Sapphire,MO
patron,99468125,158325139,99468125,Sapphire,IN
patron,90557600,33356302,90557600,Sapphire,NY
patron,89345264,55185130,89345264,Sapphire,OH
patron,66322118,115183661,66322118,Sapphire,null
patron,65875828,20919033,65875828,Sapphire,null
patron,72014184,39653167,85146117,Sapphire,PA
patron,77674423,34213388,77674423,Sapphire,MI
patron,80438040,131762080,80438040,Sapphire,TN
opera,900825656,153285542,98374215,Sapphire,IL
opera,860676,109472246,2544887,Sapphire,TX
patron,84809073,46365486,84809073,Sapphire,IL
opera,77693787,122078877,52227991,Sapphire,--
patron,48513702,52669483,48513702,Sapphire,WA
patron,90547774,96304399,90547774,Sapphire,NY
patron,77889195,124652438,77889195,Sapphire,NJ
patron,42991757,64812563,70876021,Sapphire,OH
patron,55976648,7674518,55976648,Sapphire,null
patron,5923567,19965709,5923567,Sapphire,NV
patron,84174878,50266834,84174878,Sapphire,NJ
patron,44066017,85789611,44066017,Sapphire,TX
patron,99381724,105742945,99381724,Sapphire,MN
patron,97809786,151248216,97809786,Sapphire,IL
patron,58127901,53570024,58127901,Sapphire,MD
opera,4114859,7092472,18974180,Sapphire,MO
patron,79660734,57157649,79660734,Sapphire,FL
patron,52707067,31365179,52707067,Sapphire,null
opera,892307444,140533285,95034300,Sapphire,TX
patron,97065299,148078888,97065299,Sapphire,VA
customers,00uejhh7ahmyEiXHz1t7,90188990,89543948,Sapphire,OH
patron,76562438,87484946,76562438,Sapphire,MD
patron,62219891,31509060,62219891,Sapphire,CA
opera,15580188,82237452,20883967,Sapphire,CA
opera,755834220,98967992,67565113,Sapphire,null
patron,93012417,135846411,93012417,Sapphire,null
patron,71114113,106776107,71114113,Sapphire,OH
patron,58013462,36347645,58013462,Sapphire,null
patron,34878338,50041138,58171501,Sapphire,N/A
patron,17833261,108644571,83089631,Sapphire,NY
patron,84234485,91075953,84234485,Sapphire,OH
opera,781600483,15725181,32329603,Sapphire,AL
patron,100696123,168061347,100696123,Sapphire,FL
opera,234815960,71997927,77798146,Sapphire,MN
patron,93641519,136275134,93641519,Sapphire,null
opera,806523671,92341859,79785989,Sapphire,UT
customers,00u1gnng272Lo7cEA1t7,72445481,72266050,Sapphire,null
archtics,15238052,52729146,68334931,Sapphire,CA
betmgm,608162757,167671679,100531943,Sapphire,DC
patron,3616478,72958703,3616478,Sapphire,MI
opera,243357807,23535072,51401784,Sapphire,FL
patron,74006282,39260230,45833473,Sapphire,LA
patron,52132573,41152774,52132573,Sapphire,CA
patron,66509820,59100931,66509820,Sapphire,AL
archtics,25946491,85482210,49592941,Sapphire,TX
patron,79763691,14581133,79763691,Sapphire,KY
customers,00unvhxkuaqLU9hXl1t7,152687630,98208754,Sapphire,NE
customers,00ufglxxMqMwDzFRy1t5,9012515,68744130,Sapphire,SAS
patron,57873515,8520518,57873515,Sapphire,null
patron,64051921,111684197,64051921,Sapphire,null
patron,73656602,51907219,73656602,Sapphire,MD
tcolv_patron,665478,84357949,56778457,Sapphire,AZ
onetrust,3DCA2779-8AC0-4BB6-946A-3234FCC91F80,105804205,79127666,Sapphire,CA
patron,66388543,35273401,66388543,Sapphire,null
patron,97655032,149870335,97655032,Sapphire,NY
patron,57496220,71801924,57496220,Sapphire,null
patron,53199423,98760150,53199423,Sapphire,PA
patron,61327699,11206181,96960476,Sapphire,CA
customers,00ud604h6opvBFbmY1t7,79218325,71532830,Pearl,DC
customers,00un41dnauIpPnPFF1t7,151434850,97781346,Sapphire,ID
customers,00u5qergad8tJXkql1t7,36274609,75136868,Pearl,NY
patron,53081167,100078560,53081167,Sapphire,null
patron,89515696,115426479,89515696,Sapphire,OH
patron,85179307,113903187,85179307,Sapphire,null
patron,75371636,50213253,75371636,Sapphire,NY
patron,52215678,75338165,52215678,Sapphire,LA
patron,67753583,102567280,67753583,Sapphire,null
opera,245728443,103995615,63638027,Sapphire,null
patron,64482029,103374586,64482029,Sapphire,null
patron,61716498,87606719,61716498,Sapphire,TX
opera,891418371,112341882,52188513,Sapphire,CA
onetrust,D41A53D3-07A7-4672-920E-FFFBDA003255,124336405,90912976,Sapphire,NJ
patron,34302309,113690845,34302309,Sapphire,OH
patron,41583727,73358700,48210729,Sapphire,FL
patron,97771968,151096175,97771968,Sapphire,FL
customers,00u3t06aorPIcUbm91t7,107247837,30088183,Sapphire,CA
onetrust,768057C4-FB9A-4FE0-B7E7-2358486C33C6,86555980,77484389,Sapphire,NY
archtics,24934188,52631050,97697689,Sapphire,CA
patron,69574325,110210083,77848602,Sapphire,CA
patron,58044478,54097259,58044478,Sapphire,null
opera,894129474,142418373,95697756,Sapphire,WA
patron,56396827,52198449,56396827,Sapphire,null
patron,72226239,31997709,72226239,Sapphire,MO
betmgm,597451437,156420446,99265790,Sapphire,TX
patron,63181519,23098884,63181519,Sapphire,LA
patron,68902258,14041214,68902258,Sapphire,null
opera,802580436,91082005,75547048,Sapphire,NM
patron,48194270,36133657,48194270,Sapphire,DF
patron,70220707,1974558,70220707,Sapphire,null
patron,60976485,84641053,60976485,Sapphire,LA
patron,94947433,140155222,94947433,Sapphire,TX
opera,720724353,115833327,62747140,Sapphire,NJ
patron,57390252,14398866,57390252,Sapphire,null
archtics,19270424,126558777,50772851,Sapphire,CA
patron,56037855,108425948,56037855,Sapphire,null
patron,53373080,112433914,53373080,Sapphire,null
patron,75940591,14672210,75940591,Sapphire,MO
betmgm,519003819,94255356,78392672,Sapphire,IL
patron,61234382,86268618,61234382,Sapphire,null
patron,57863739,27670427,57863739,Sapphire,null
patron,84802874,12030323,84802874,Sapphire,NJ
patron,53195626,82877285,53195626,Sapphire,null
patron,76914079,117902913,76914079,Sapphire,MD
archtics,524891,110737809,47630908,Sapphire,MO
patron,81666759,26414380,81666759,Sapphire,null
opera,808565926,35980877,68602958,Sapphire,WA
patron,77452138,67085431,77452138,Sapphire,VA
patron,85092120,89110654,85092120,Sapphire,NJ
patron,79650536,19130645,79650536,Sapphire,NM
patron,61343522,119365526,61343522,Sapphire,NY
patron,68322250,96851277,68322250,Pearl,TX
betmgm,606710327,138674846,100260663,Sapphire,OH
patron,93579433,136184321,93579433,Sapphire,null
patron,66465522,66606624,66465522,Sapphire,null
opera,779455376,98249244,62862773,Sapphire,BC
patron,70670276,82064886,70670276,Sapphire,CA
patron,40276516,33439791,40276516,Sapphire,MI
patron,32423149,28104780,67915917,Sapphire,AL
patron,56306764,115010384,56306764,Sapphire,null
patron,65333783,3720151,65333783,Sapphire,TX
patron,50580791,31687258,50580791,Sapphire,PA
patron,83419210,45927712,83419210,Sapphire,PA
patron,2606730,107079804,2606730,Sapphire,AL
patron,97387887,149045660,97387887,Sapphire,OH
patron,64712892,125845636,64712892,Sapphire,null
patron,34995928,53965069,68511998,Sapphire,CA
patron,21565184,187696938,21565184,Sapphire,NV
patron,58881907,109128246,58881907,Sapphire,null
patron,79353232,101144252,79353232,Sapphire,AR
patron,78415790,60882628,78415790,Sapphire,MA
patron,62585683,109629515,62585683,Sapphire,MI
patron,81978634,92017822,81978634,Pearl,NJ
patron,59362612,42424118,59362612,Pearl,CA
patron,56290390,69304609,56290390,Sapphire,null
archtics,11090128,55050318,63254414,Sapphire,NY
patron,61914498,28804924,61914498,Sapphire,MN
patron,98201435,152658327,98201435,Sapphire,UT
customers,00u9i0k6n073dO7fl1t5,22171487,67921389,Sapphire,NY
opera,807772329,93169658,74861925,Sapphire,CA
tcolv_lms,427111535469,107518076,70632761,Sapphire,CA
betmgm,605898026,166814279,100151148,Sapphire,TX
patron,99957626,166174162,99957626,Sapphire,ON
patron,89634428,32086812,89634428,Sapphire,OH
patron,47583183,187318133,47583183,Sapphire,FL
patron,63971794,97295812,63971794,Sapphire,null
tcolv_patron,189234,139670563,50423614,Sapphire,MI
patron,98762081,154811341,98762081,Sapphire,ON
patron,99432191,158260396,99432191,Sapphire,CA
opera,435636537,109266199,19873112,Sapphire,CA
patron,74466380,109511566,74466380,Sapphire,null
patron,48244416,85395369,48244416,Sapphire,null
patron,77570744,71397327,77570744,Sapphire,MN
patron,67810296,70456257,67810296,Sapphire,AZ
patron,67567720,110769654,67567720,Sapphire,OH
opera,795911896,78823193,76608049,Sapphire,NJ
patron,81755062,36822687,81755062,Sapphire,null
patron,98440280,153529208,98440280,Sapphire,MO
archtics,12507638,23485598,65317147,Sapphire,CA
patron,99034809,155693555,99034809,Sapphire,MS
patron,59181277,97098930,59181277,Sapphire,AZ
patron,70016139,3436693,70016139,Sapphire,MS
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlcicLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBiAgOyTmKrsCgw,137494525,94246366,Sapphire,PA
patron,58715175,79940070,58715175,Sapphire,GA
patron,99997796,149938504,99997796,Sapphire,IL
patron,44903997,108748586,44903997,Sapphire,DE
opera,141547742,9806379,49441299,Sapphire,IL
patron,72720927,80982050,72720927,Sapphire,GA
archtics,13785789,21286489,75346124,Sapphire,TX
customers,00u4r1alhLHMV8RoR1t5,113390840,62507998,Sapphire,NV
patron,45704463,71800232,45704463,Sapphire,WY
patron,93672433,136303575,93672433,Sapphire,PA
patron,55957883,85399490,55957883,Sapphire,null
opera,801032077,76399920,75539361,Sapphire,NJ
patron,80378435,131676147,80378435,Sapphire,CA
patron,55276399,69184467,55276399,Sapphire,null
patron,59606370,56894798,59606370,Sapphire,null
patron,72132093,89463975,84397917,Sapphire,NJ
patron,93395106,135925620,93395106,Sapphire,null
patron,4042800,119436580,4042800,Sapphire,MI
archtics,13022631,62150114,68721334,Sapphire,HI
opera,234019942,124095443,58208078,Sapphire,WA
opera,902450369,165679765,99761820,Pearl,NY
patron,29412703,47787590,29412703,Sapphire,TN
patron,65280313,19527901,65280313,Sapphire,AZ
patron,99950303,166174114,99950303,Sapphire,TX
patron,81539185,57884437,81539185,Sapphire,null
patron,67125281,75952688,67125281,Sapphire,NV
patron,52025142,92017439,52025142,Sapphire,null
customers,00ufpdn8kgAZSmHi41t5,108527070,68145436,Sapphire,CA
patron,62251695,156261795,62251695,Sapphire,TX
patron,57614148,106674488,57614148,Sapphire,null
patron,96519638,146604448,96519638,Sapphire,LA
opera,17770167,123767343,48262055,Pearl,MN
patron,73326684,59650954,73326684,Sapphire,VA
patron,94029674,9485332,94160341,Sapphire,MI
patron,5656918,70264204,41532197,Sapphire,OH
patron,60481174,101265990,60481174,Sapphire,AR
patron,90342053,111553224,90342053,Sapphire,NY
patron,89292733,41705666,89292733,Sapphire,AZ
patron,83194307,93611432,71133693,Sapphire,CT
patron,65845491,70427731,65845491,Sapphire,null
patron,77865940,114829263,77865940,Sapphire,CA
customers,00u6izjjzcTrKyMdv1t7,125467208,68560121,Sapphire,CA
patron,58109492,79613644,58109492,Sapphire,CA
betmgm,605670690,166704645,100123621,Sapphire,OH
patron,66382256,103423075,66382256,Sapphire,null
customers,00u6n9tgwMbXzpInd1t5,43969423,42248109,Sapphire,FL
patron,92661289,134977696,92661289,Sapphire,BZF
patron,70514424,87211310,70514424,Sapphire,MI
patron,56368296,112101699,56368296,Sapphire,null
betmgm,600734420,158198844,99412845,Sapphire,MD
patron,69751261,105098606,69751261,Sapphire,MI
patron,21313682,7410067,21313682,Pearl,MD
patron,80689668,133522971,80689668,Sapphire,TX
patron,77385092,32408656,77385092,Platinum,VA
patron,84686552,100660265,84686552,Sapphire,NY
patron,54291746,115692142,54291746,Sapphire,null
patron,90030343,187554543,90030343,Sapphire,NY
patron,51360375,125485894,51360375,Sapphire,CO
patron,58155967,54551452,58155967,Sapphire,GA
patron,97934376,151660877,97934376,Sapphire,CA
opera,2565437,87387639,41816708,Sapphire,FL
patron,21125968,73151312,21125968,Pearl,MN
patron,56975661,119989871,56975661,Sapphire,null
opera,809291879,104780797,77848397,Sapphire,TX
patron,50982647,67242416,50982647,Sapphire,NM
patron,70220903,51260673,70220903,Sapphire,null
betmgm,521691675,138631706,79359099,Sapphire,NJ
patron,97609437,149743470,97609437,Sapphire,CA
betmgm,580299034,148825200,97307655,Sapphire,VA
patron,57225210,51328376,57225210,Sapphire,null
patron,57262805,8885782,57262805,Sapphire,null
patron,81261759,5296425,81261759,Sapphire,null
patron,65954979,88962250,65954979,Sapphire,null
patron,66738281,46153275,66738281,Sapphire,MN
patron,78886256,6835900,78886256,Sapphire,NV
patron,57672597,33808941,57672597,Sapphire,null
opera,778569099,59196434,66680071,Sapphire,NH
opera,807251500,34158592,77046414,Sapphire,MA
patron,54713712,18286537,54713712,Sapphire,null
patron,52699631,92980626,52699631,Sapphire,null
customers,00uhxwfs3sgVTKmKa1t7,44310281,73368108,Sapphire,NJ
patron,69451501,26080045,69451501,Sapphire,null
patron,98835283,18929709,49782999,Sapphire,TX
betmgm,580347588,136415228,93692081,Sapphire,AL
patron,53883471,67408139,53883471,Sapphire,null
patron,30239948,168712773,30239948,Pearl,NV
patron,55419220,36405703,55419220,Sapphire,IL
patron,50356298,98144850,50356298,Sapphire,AZ
patron,4700106,96125087,73711355,Sapphire,MA
patron,65521163,3092798,65521163,Sapphire,MI
patron,50401892,117705524,50401892,Sapphire,UT
patron,54876360,31013497,54876360,Sapphire,null
patron,53333779,72629338,53333779,Sapphire,null
betmgm,580156752,64192368,85231289,Sapphire,NY
opera,287828635,11260757,51802115,Sapphire,MI
betmgm,584384561,154096425,98583182,Sapphire,MI
patron,67597752,38754490,67597752,Sapphire,null
patron,61424442,15876727,61424442,Sapphire,CA
patron,78377358,158843259,78377358,Sapphire,CA
patron,82348065,41776289,82348065,Sapphire,NY
patron,93207081,135818431,93207081,Sapphire,null
patron,66333746,39615730,66333746,Sapphire,null
patron,79641317,127937224,79641317,Sapphire,KY
patron,71483735,97612982,71483735,Sapphire,null
opera,357576142,43272702,58103305,Sapphire,NY
patron,91015733,67091409,91015733,Sapphire,NY
patron,11153524,116701949,11153524,Sapphire,AB
patron,56722444,65405486,56722444,Sapphire,null
patron,41315945,32842454,41315945,Sapphire,CA
opera,782386958,27788393,66266008,Sapphire,CO
patron,57540783,46578589,57540783,Sapphire,null
patron,90923320,117366593,90923320,Sapphire,NC
patron,41811194,94616800,41811194,Sapphire,MI
opera,893104272,131582432,80367640,Sapphire,WA
patron,52312473,109710585,52312473,Sapphire,DC
patron,96670456,147092518,96670456,Sapphire,SD
patron,69833256,84837208,69833256,Sapphire,CA
opera,775048922,85568084,64947734,Sapphire,CA
customers,00ucm616JnnEK1Wdn1t5,71171341,58715369,Sapphire,WA
patron,68639963,46585110,68639963,Sapphire,OH
patron,62138111,33275841,62138111,Sapphire,FL
betmgm,581964028,151368669,97847593,Sapphire,IL
