guestId,expects,mLifeId,mgmRewardsTierCurrent,numberOfAccounts,stateCd,marketableNameFlag,marketableAddressFlag,isValidEmail,isValidMail,goo,betMGMEnrollment
38584379,1,65077106,Sapphire,7,null,true,false,true,false,false,false
57981810,1,74950393,Sapphire,3,MO,true,false,false,false,false,false
57989325,1,13050609,null,5,RI,true,true,true,true,false,false
44144347,1,75658199,Sapphire,7,MD,true,true,true,true,false,false
58018645,1,59235878,Sapphire,9,AZ,true,true,true,true,false,false
53426849,1,66073082,Sapphire,3,null,true,false,false,false,false,false
61014928,1,65381769,Sapphire,3,null,true,false,false,false,false,false
58064348,1,61063150,Sapphire,6,CA,true,true,true,true,false,false
51128220,1,49517807,null,4,MD,true,true,true,true,false,false
55223474,1,84866259,Sapphire,3,NY,true,true,true,true,false,false
38671172,1,62174566,Sapphire,3,TX,true,true,false,true,false,false
53481361,1,1945841,null,3,TX,true,false,false,false,false,false
58100711,1,2942952,null,3,PA,true,true,false,true,false,false
55240774,1,11068109,Sapphire,10,CA,true,true,false,true,false,false
57143061,1,44326249,null,4,N/A,true,false,true,false,false,false
58118818,1,68211950,Sapphire,4,PA,true,true,true,true,false,false
55254550,1,79793881,Sapphire,5,ND,true,true,true,true,false,false
55285034,1,63937073,Sapphire,3,null,true,false,false,false,false,false
55286899,1,67983762,Sapphire,10,IA,true,true,true,true,false,false
54688706,1,58874417,Sapphire,3,null,true,false,false,false,false,false
38747894,1,4375672,Sapphire,4,OH,true,true,false,true,false,false
38730259,1,56351922,Sapphire,3,null,true,false,false,false,false,false
55322579,1,82048419,Sapphire,5,NY,true,true,true,true,false,false
55325224,1,66302641,Sapphire,3,null,true,false,false,false,false,false
51197784,1,90083606,Sapphire,3,NJ,true,true,false,true,false,false
166170225,1,99932945,Sapphire,4,ON,true,true,true,true,false,true
53496143,1,45479178,Platinum,12,PA,true,true,true,true,false,false
54707264,1,43763535,null,3,AL,true,true,false,true,false,false
54727315,1,71560749,Sapphire,6,FL,true,true,true,true,false,false
58128619,1,57544935,Sapphire,3,null,true,false,false,false,false,false
57214813,1,64130559,Sapphire,3,null,true,false,false,false,false,false
42063162,1,46164876,Sapphire,3,MI,true,true,false,true,false,false
42074730,1,45847211,null,6,TX,true,true,true,true,false,false
58158241,1,52969278,Sapphire,9,NY,true,true,true,true,false,false
58162718,1,67055112,Sapphire,4,MA,true,true,false,true,false,false
55390882,1,67075098,Sapphire,5,CO,true,true,true,true,false,false
55392598,1,12251998,null,4,OR,true,true,true,true,false,false
58166990,1,90757820,Sapphire,3,NY,true,true,true,true,false,false
165731601,1,99773231,Sapphire,6,OH,true,true,true,true,false,true
57218643,1,79302024,Sapphire,3,CA,true,true,false,true,false,false
57224444,1,60342023,Sapphire,11,AZ,true,true,true,true,false,false
57232807,1,43461027,Sapphire,4,CA,true,true,false,true,false,false
57278825,1,77436566,Sapphire,3,MD,true,true,false,true,false,false
57292958,1,67998439,Sapphire,7,MI,true,true,true,true,false,false
57301089,1,11169393,null,4,VA,true,true,true,true,false,false
55182989,1,77567751,Sapphire,6,CA,true,true,true,true,false,false
58176751,1,18907973,Sapphire,3,null,true,false,false,false,false,false
56147839,1,18171490,null,4,MI,true,true,false,true,false,false
56172495,1,2974100,null,3,TX,true,true,false,true,false,false
55199582,1,41000411,null,6,CA,true,true,true,true,false,false
187077384,1,80374713,Sapphire,5,NJ,true,true,true,true,false,true
44260622,1,67649048,Sapphire,3,null,true,false,false,false,false,false
56241772,1,66639486,Sapphire,10,MN,true,true,true,true,false,false
54969471,1,43920081,null,5,OH,true,true,true,true,false,false
54734205,1,21704108,Gold,8,TN,true,true,true,true,false,false
54976785,1,52495976,Sapphire,3,null,true,false,false,false,false,false
54751351,1,3878908,Sapphire,3,TX,true,true,false,true,false,false
52004597,1,45668110,null,6,CA,true,true,true,true,false,false
54985692,1,83416165,Sapphire,7,NY,true,true,true,true,false,false
53640235,1,12431413,null,4,WV,true,true,false,true,false,false
53640781,1,90257016,Sapphire,3,NY,true,true,true,true,false,false
52141033,1,77858603,Sapphire,6,ENG,true,false,true,false,false,false
56395137,1,69830358,Sapphire,8,CT,true,true,true,true,false,false
56397457,1,48569028,null,4,TX,true,true,true,true,false,false
51255842,1,74362850,Sapphire,5,FL,true,true,true,true,false,false
51256051,1,66337525,Sapphire,3,TX,true,true,false,true,false,false
55129285,1,62533028,Sapphire,4,CA,true,true,true,true,false,false
51327264,1,68515754,Sapphire,6,PA,true,true,true,true,false,false
51345017,1,65974769,Sapphire,3,null,true,false,false,false,false,false
55172974,1,30487807,Sapphire,6,IN,true,true,true,true,false,false
55176569,1,46301812,null,4,GA,true,true,true,true,false,false
55180135,1,2506571,Sapphire,3,AL,true,true,false,true,false,false
61154618,1,49097020,Sapphire,3,CA,true,true,true,true,false,false
55231442,1,64673816,Sapphire,7,PA,true,true,false,true,false,false
55238354,1,65768840,Sapphire,3,AB,true,true,false,true,false,false
55261611,1,82383655,Sapphire,3,NJ,true,true,true,true,false,false
61166377,1,4215581,null,3,UT,true,true,false,true,false,false
61171418,1,48064005,null,10,AZ,true,true,true,true,false,false
61198798,1,70918295,Sapphire,3,null,true,false,false,false,false,false
54754829,1,89403449,Sapphire,3,OH,true,true,true,true,false,false
61251695,1,71247672,Sapphire,5,WA,true,true,true,true,false,false
53672208,1,50136567,Sapphire,4,IL,true,true,false,true,false,false
53680728,1,90849141,Sapphire,3,NY,true,true,false,true,false,false
53685713,1,62579082,Sapphire,3,null,true,false,true,false,false,false
53687327,1,55418151,Sapphire,3,CA,true,true,false,true,false,false
53706830,1,46194893,null,3,ON,true,true,false,true,false,false
61290173,1,89470654,Sapphire,4,OH,true,true,true,true,false,false
55048431,1,76666973,Sapphire,3,IN,true,true,false,true,false,false
61350916,1,75922364,Sapphire,3,OH,true,false,false,false,false,false
55070802,1,3058786,Sapphire,9,WA,true,true,true,true,false,false
55450070,1,71441816,Sapphire,3,null,true,false,false,false,false,false
53707479,1,64838608,Sapphire,6,TX,true,true,true,true,false,false
54775891,1,75334084,Sapphire,3,TX,true,false,false,false,false,false
56452027,1,63830658,Sapphire,4,CA,true,true,true,true,false,false
53096432,1,44113497,null,4,null,true,false,true,false,false,false
55119277,1,75987615,Sapphire,3,LA,true,false,false,false,false,false
53101407,1,48090397,Sapphire,3,TX,true,true,false,true,false,false
55228185,1,74708659,Sapphire,3,TX,true,true,false,true,false,false
53111089,1,40121543,Sapphire,5,CA,true,true,false,true,true,false
10379058,1,74316552,Sapphire,7,NJ,true,true,true,true,false,false
55469580,1,66801361,Sapphire,7,AL,true,true,true,true,false,false
53170100,1,85171625,Sapphire,3,NJ,true,true,true,true,false,false
61447120,1,34861339,null,4,KY,true,true,false,true,true,false
61450890,1,69205234,Sapphire,3,IA,true,true,true,true,false,false
54945348,1,67910436,Sapphire,4,CA,true,true,true,true,false,false
54956727,1,49934946,Sapphire,3,CA,true,true,false,true,false,false
54968795,1,71828499,Sapphire,5,VA,true,true,true,true,false,false
51281089,1,50135448,Sapphire,6,N/A,true,false,true,false,false,false
61515605,1,51146331,Sapphire,5,NC,true,true,true,true,false,false
55006766,1,90613153,Sapphire,3,NY,true,true,false,true,false,false
55030692,1,60733082,Sapphire,4,GA,true,true,true,true,false,false
33641520,1,44179329,null,5,CT,true,true,false,true,false,false
51313271,1,72751192,Pearl,3,OH,true,true,false,true,false,false
51313885,1,76079699,Sapphire,3,null,true,false,true,false,false,false
55342145,1,65493052,Sapphire,3,MI,true,true,true,true,false,false
55348179,1,78205142,Sapphire,7,TX,true,true,true,true,false,false
55364819,1,5951978,null,4,WI,true,true,false,true,false,false
55526079,1,41643715,Sapphire,5,OH,true,true,true,true,true,false
42797812,1,71633828,Sapphire,4,MD,true,true,true,true,false,false
174779389,1,101078171,null,5,IL,true,true,true,true,false,false
55600593,1,63183633,Sapphire,5,TX,true,true,true,true,false,false
51530239,1,85540951,Sapphire,6,NY,true,true,true,true,false,false
137301019,1,94233485,Sapphire,4,PA,true,true,true,true,false,true
52320971,1,64358494,Sapphire,3,null,true,false,false,false,false,false
52328151,1,51830745,Sapphire,4,TX,true,true,true,true,false,false
52397333,1,62073665,Sapphire,3,LA,true,true,false,true,false,false
55176025,1,75316517,Sapphire,3,MO,true,false,false,false,false,false
57333784,1,60631380,Sapphire,3,null,true,false,false,false,false,false
52406591,1,60333739,Pearl,13,NV,true,true,true,true,false,false
147952839,1,96996687,Sapphire,4,PA,true,true,true,true,false,true
57368692,1,46964780,null,3,NJ,true,true,false,true,false,false
152635605,1,98192925,Sapphire,5,ON,true,true,true,true,false,true
56493323,1,67207113,Sapphire,4,WA,true,true,false,true,false,false
174902692,1,101115596,null,7,HI,true,true,true,true,false,false
55296179,1,61801496,Sapphire,6,NEW,true,false,true,false,false,false
57387398,1,3648635,Sapphire,6,MI,true,true,true,true,false,false
57392356,1,48356184,null,3,null,true,false,true,false,false,false
45419552,1,59080408,Sapphire,3,null,true,false,false,false,false,false
117905624,1,43667298,null,3,WA,true,true,true,true,false,false
55492980,1,95327136,Sapphire,8,AZ,true,true,true,true,false,false
61604217,1,89406545,Sapphire,3,OH,true,true,false,true,false,false
45361696,1,71479705,Sapphire,3,null,true,false,false,false,false,false
61710902,1,70252405,Sapphire,4,OH,true,true,true,true,false,false
58384904,1,42685222,Sapphire,4,TN,true,true,false,true,true,false
51523386,1,60267184,Sapphire,3,IN,true,true,false,true,false,false
56601236,1,47873665,null,3,FL,true,true,false,true,false,false
51536974,1,59948129,Sapphire,6,MI,true,true,true,true,false,false
58428636,1,68533222,Sapphire,4,CA,true,true,false,true,false,false
45386221,1,1011514,null,3,PA,true,true,false,true,false,false
33851371,1,32020233,null,3,NC,true,true,false,true,false,false
56653356,1,1070264,null,3,IL,true,true,false,true,false,false
7480935,1,75744383,Sapphire,5,NH,true,true,true,true,false,false
45452185,1,45270949,null,4,CA,true,true,true,true,false,false
55918885,1,83088772,Sapphire,4,PA,true,true,false,true,false,false
56681629,1,73130926,Sapphire,9,OH,true,true,true,true,false,false
51544819,1,52676482,Sapphire,3,null,true,false,false,false,false,false
55627931,1,72482266,Sapphire,3,null,true,false,false,false,false,false
55650977,1,53744543,Sapphire,3,null,true,false,false,false,false,false
55652245,1,67554219,Sapphire,3,null,true,false,true,false,false,false
56751426,1,51845509,Sapphire,21,IL,true,true,true,true,false,false
56752247,1,4394302,Sapphire,4,MI,true,true,false,true,false,false
56781416,1,84668839,Sapphire,5,CT,true,true,false,true,true,false
55987617,1,72467032,Sapphire,3,null,true,false,false,false,false,false
56807611,1,30646890,null,4,NY,true,true,false,true,true,false
53184106,1,1364433,null,4,CA,true,true,false,true,false,false
39066116,1,63073417,Sapphire,10,WA,true,true,true,true,false,false
56829624,1,2773889,null,3,WI,true,true,false,true,false,false
53769130,1,54329370,Sapphire,3,null,true,false,false,false,false,false
56831086,1,66943790,Sapphire,4,NJ,true,false,false,false,true,false
53770255,1,18833056,null,5,CA,true,true,false,true,false,false
51575115,1,84337276,Sapphire,8,51,true,false,true,false,false,false
51580751,1,74486080,Sapphire,7,CA,true,true,true,true,false,false
55849143,1,16793651,Sapphire,4,CA,true,true,false,true,false,false
55867837,1,50552724,Sapphire,6,MS,true,true,true,true,false,false
39163013,1,59658730,Sapphire,5,KY,true,true,true,true,false,false
56963760,1,81193061,Sapphire,3,null,true,false,false,false,false,false
39162581,1,74458558,Sapphire,3,null,true,false,false,false,false,false
56968744,1,46963839,Sapphire,5,AZ,true,true,true,true,false,false
53195966,1,79393901,Sapphire,3,NJ,true,true,false,true,false,false
61887306,1,19741486,null,3,ON,true,true,false,true,false,false
56996682,1,68170669,Sapphire,4,TX,true,true,true,true,false,false
56997130,1,19731313,null,3,PA,true,true,false,true,false,false
61934978,1,42948175,null,4,AP,true,false,true,false,false,false
55664913,1,71019368,Sapphire,15,CA,true,true,true,true,false,false
53880216,1,43999103,null,6,FL,true,true,false,true,false,false
55706520,1,18976870,Sapphire,10,OR,true,true,true,true,false,false
51614158,1,51507144,Sapphire,3,MI,true,true,false,true,false,false
51664946,1,78462705,Sapphire,4,IL,true,true,true,true,false,false
51667963,1,8947444,Sapphire,3,PA,true,true,true,true,false,false
55738863,1,66610089,Sapphire,10,MD,true,true,true,true,false,false
53230450,1,29383033,Sapphire,6,MD,true,true,true,true,false,false
53239749,1,30780462,Pearl,10,VA,true,true,true,true,false,false
61936669,1,46140384,null,4,CA,true,true,true,true,false,false
51597094,1,68161062,Sapphire,5,OK,true,true,true,true,false,false
51604258,1,1618809,null,3,CA,true,true,false,true,false,false
31718733,1,43878839,null,3,KS,true,true,false,true,false,false
42531389,1,75816128,Pearl,10,AZ,true,true,true,true,false,false
51774290,1,95100312,Sapphire,6,TX,true,true,true,true,false,false
52409661,1,59547127,Sapphire,4,OK,true,true,false,true,false,false
39919935,1,5553775,null,3,null,true,false,false,false,false,false
45285186,1,66527388,Sapphire,4,NH,true,true,true,true,false,false
57034251,1,54062194,Sapphire,4,TX,true,true,true,true,false,false
55806563,1,75490254,Sapphire,4,VA,true,true,false,true,false,false
45311498,1,76150340,Sapphire,3,null,true,false,false,false,false,false
45308542,1,11194093,Sapphire,22,WA,true,false,true,false,false,false
57052104,1,59893828,Sapphire,5,TX,true,true,true,true,false,false
61988042,1,85086912,Sapphire,4,NJ,true,true,false,true,false,false
55901906,1,32274397,null,4,MO,true,true,false,true,true,false
62002110,1,30953349,null,4,CA,true,true,false,true,true,false
55815863,1,73988906,Sapphire,3,MO,true,false,false,false,false,false
55818349,1,51982459,Sapphire,3,MS,true,true,false,true,false,false
62011425,1,10765596,null,5,CO,true,true,true,true,false,false
31171605,1,73105104,Sapphire,4,NY,true,true,true,true,false,false
55327133,1,19922196,Sapphire,7,WI,true,true,true,true,false,false
53972359,1,20596495,null,4,CA,true,true,true,true,false,false
57098088,1,19715492,Sapphire,8,PA,true,true,false,true,false,true
146377950,1,82103645,Gold,29,NJ,true,true,true,true,false,true
55874287,1,51835593,Sapphire,5,CA,true,true,false,true,false,false
55895710,1,66867806,Sapphire,6,null,true,false,true,false,false,false
57120275,1,45790610,null,3,CA,true,true,false,true,false,false
43020726,1,44061518,null,5,FL,true,true,false,true,false,false
53981975,1,46360387,Sapphire,10,NV,true,true,true,true,false,false
166942959,1,100195897,Sapphire,7,OH,true,true,true,true,false,true
51679393,1,78097292,Sapphire,8,WA,true,true,true,true,false,false
161397335,1,58366215,Sapphire,47,CA,true,true,true,true,false,false
51701213,1,60831774,Sapphire,4,OH,true,true,true,true,false,false
43078313,1,76138505,Sapphire,3,null,true,false,false,false,false,false
51738659,1,82086612,Sapphire,9,NJ,true,true,true,true,false,false
43100994,1,55974340,Sapphire,3,null,true,false,false,false,false,false
58542902,1,17882106,null,4,MI,true,true,false,true,false,false
56728109,1,64496682,Sapphire,3,null,true,false,false,false,false,false
55782709,1,69248279,Sapphire,5,UT,true,true,true,true,false,false
55793749,1,35217644,Sapphire,6,OH,true,true,true,true,false,false
56756162,1,82242997,Sapphire,15,NJ,true,true,true,true,false,true
54178588,1,75765206,Sapphire,6,CA,true,true,true,true,false,false
55859473,1,66873359,Sapphire,6,NM,true,true,true,true,false,false
55859592,1,72214021,Sapphire,3,TX,true,true,false,true,false,false
57634806,1,32752272,Sapphire,6,CA,true,true,false,true,false,false
55860486,1,66921149,Sapphire,9,CA,true,true,true,true,false,false
55860489,1,76076520,Sapphire,6,NY,true,true,true,true,false,false
154650168,1,98715797,Sapphire,3,NY,true,true,true,true,false,true
57675712,1,75242977,Sapphire,5,VA,true,true,true,true,false,false
139898439,1,94917290,Sapphire,4,CO,true,true,true,true,false,true
139961549,1,94920182,Sapphire,4,TN,true,true,true,true,false,true
174208282,1,100860609,null,4,VA,true,true,true,true,false,true
56756315,1,62738432,Sapphire,3,TX,true,true,false,true,false,false
56767386,1,7114886,null,3,CA,true,true,false,true,false,false
57164023,1,77146142,Sapphire,4,OH,true,true,true,true,false,false
56823247,1,10338389,null,4,CA,true,true,false,true,false,false
174236516,1,47631601,Sapphire,7,AL,true,true,true,true,false,false
57295543,1,3430152,Sapphire,8,ON,true,true,true,true,false,false
57334973,1,53063745,Sapphire,3,WA,true,true,false,true,false,false
57773363,1,2587638,null,3,FL,true,true,false,true,false,false
56924731,1,59474987,Sapphire,5,OK,true,true,true,true,false,false
57338682,1,72410901,Sapphire,4,OH,true,true,false,true,false,false
57342035,1,69113686,Pearl,13,NC,true,true,true,true,false,true
57383520,1,82245463,Sapphire,3,NY,true,true,false,true,false,false
174294702,1,100919768,null,3,null,true,false,false,false,false,false
55358667,1,50571338,null,4,AZ,true,true,true,true,false,false
54237300,1,20959759,Sapphire,10,WA,true,true,true,true,false,false
44307673,1,73484762,Sapphire,3,IN,true,true,false,true,false,false
54238970,1,48123403,Sapphire,5,NY,true,true,true,true,false,false
44312115,1,71640920,Sapphire,3,MD,true,true,false,true,false,false
57809837,1,64681701,Sapphire,8,VA,true,true,true,true,true,false
57811141,1,74360365,Sapphire,6,MN,true,true,true,true,false,false
57817495,1,47257156,Sapphire,3,null,true,false,true,false,false,false
174451877,1,100968540,null,5,IL,true,true,true,true,false,true
56971099,1,47268613,Sapphire,3,CA,true,true,true,true,false,false
137884700,1,94433756,Sapphire,3,TX,true,true,false,true,false,false
52430831,1,42781647,null,4,CA,true,true,false,true,false,false
44328863,1,45835007,Sapphire,4,OH,true,true,false,true,false,false
44411546,1,18398898,null,3,MI,true,true,false,true,false,false
55962823,1,72367256,Sapphire,3,VA,true,true,true,true,false,false
55966181,1,75678897,Sapphire,12,SK,true,true,true,true,false,false
55873920,1,73469964,Sapphire,7,CA,true,true,true,true,false,false
55891563,1,60144289,Sapphire,4,IL,true,true,true,true,false,false
55895964,1,90169060,Sapphire,3,NY,true,true,false,true,false,false
58604989,1,76042381,Sapphire,5,MI,true,true,true,true,false,false
47252783,1,3958275,null,3,MI,true,true,false,true,false,false
38840054,1,53497755,Sapphire,8,NC,true,true,true,true,false,false
53250805,1,61278939,Sapphire,4,WOR,true,false,true,false,false,false
53269011,1,73620976,Sapphire,5,CA,true,true,true,true,false,false
51805846,1,59014850,Sapphire,3,null,true,false,false,false,false,false
58748270,1,49686455,null,4,CA,true,true,true,true,false,false
62099485,1,83536522,Sapphire,6,NY,true,true,true,true,false,false
53273552,1,78329920,Sapphire,5,SC,true,true,true,true,false,false
56000607,1,43693701,null,3,NY,true,true,false,true,false,false
53314938,1,62568280,Sapphire,4,MP,true,false,false,false,false,false
57519712,1,51341695,Sapphire,9,CO,true,true,true,true,false,true
56099269,1,21425069,null,5,CA,true,true,true,true,false,false
42731724,1,4436372,null,4,MI,true,true,false,true,true,false
32057018,1,63732436,Sapphire,4,NV,true,true,true,true,false,false
32267290,1,83941082,Sapphire,3,PA,true,false,false,false,false,false
40059912,1,55807669,Sapphire,3,null,true,false,false,false,false,false
165935866,1,99860105,Sapphire,3,GA,true,true,false,true,false,false
56118303,1,6128567,Sapphire,8,CA,true,true,true,true,false,false
56119845,1,47250518,null,6,KS,true,true,true,true,false,false
52090864,1,47557771,null,7,CO,true,true,false,true,false,false
56127308,1,50556735,Sapphire,5,--,true,false,true,false,false,false
42744097,1,33381371,Sapphire,3,MS,true,true,false,true,false,false
55300822,1,2206012,null,3,WA,true,true,false,true,false,false
40119814,1,46096757,Sapphire,4,MI,true,true,true,true,false,false
55978612,1,51317545,Sapphire,5,LA,true,true,true,true,false,false
52503680,1,57525426,Sapphire,3,null,true,false,false,false,false,false
167137426,1,100292058,Sapphire,6,OH,true,true,true,true,false,true
52110715,1,48454726,null,4,CA,true,true,false,true,false,false
54351996,1,81778496,Sapphire,3,null,true,false,false,false,false,false
57827462,1,46068424,null,6,--,true,false,true,false,false,false
45510319,1,63608515,Sapphire,6,TN,true,true,true,true,false,false
57881407,1,47833049,Sapphire,5,null,true,false,false,false,false,false
57888547,1,10241829,Sapphire,8,MI,true,true,true,true,false,false
56223750,1,64125375,Sapphire,3,null,true,false,false,false,false,false
45808623,1,61462087,Sapphire,6,CA,true,true,true,true,false,false
55937818,1,52347410,Sapphire,3,null,true,false,false,false,false,false
187716863,1,73349528,Sapphire,4,FL,true,true,true,true,false,false
52660275,1,82194688,Sapphire,5,NJ,true,true,true,true,false,false
44541691,1,53288909,Sapphire,8,PA,true,true,false,true,false,false
42797490,1,67343437,Sapphire,6,CT,true,true,true,true,false,false
42812268,1,43128392,null,5,CA,true,true,false,true,false,false
57897813,1,84956821,Sapphire,4,PA,true,true,false,true,false,false
54468012,1,77773883,Sapphire,4,CA,true,true,true,true,false,false
33425235,1,90801952,Sapphire,3,NY,true,true,true,true,false,false
55462585,1,53988986,Sapphire,3,null,true,false,true,false,false,false
62119514,1,85119881,Sapphire,5,NJ,true,true,true,true,false,false
54702314,1,41184923,Sapphire,8,CO,true,true,true,true,false,false
150927150,1,97712102,Sapphire,7,QC,true,true,true,true,false,false
167176532,1,100320829,Sapphire,4,CO,true,true,true,true,false,true
57540068,1,57112377,Sapphire,3,null,true,false,false,false,false,false
54720562,1,61241376,Sapphire,4,NSW,true,false,true,false,false,false
57540520,1,69018041,Sapphire,5,AR,true,true,true,true,false,false
56112855,1,59786527,Sapphire,5,--,true,false,true,false,false,false
56131740,1,57008458,Sapphire,3,null,true,false,false,false,false,false
44893289,1,65977912,Sapphire,3,null,true,false,false,false,false,false
44901265,1,47421642,null,3,KS,true,true,false,true,false,false
44891588,1,47051216,null,3,null,true,false,false,false,false,false
56214136,1,46782757,null,4,LA,true,true,true,true,false,false
56221784,1,45026790,null,4,CA,true,true,true,true,false,false
52781712,1,63219689,Sapphire,4,IN,true,true,true,true,false,false
33707064,1,67359382,Sapphire,7,GA,true,true,true,true,false,false
174471960,1,100977698,null,4,DC,true,true,true,true,false,false
52810349,1,100623788,Sapphire,8,VAR,true,false,true,false,false,false
40881962,1,49081359,null,4,OR,true,true,true,true,false,false
56287635,1,1697443,null,4,TX,true,true,false,true,false,false
56408069,1,7708603,null,4,TX,true,true,false,true,false,false
56411627,1,71356858,Sapphire,3,null,true,false,false,false,false,false
56082059,1,46770981,null,3,CA,true,true,false,true,false,false
43582947,1,53960012,Sapphire,7,TX,true,true,true,true,false,false
56095027,1,64984150,Sapphire,5,WA,true,true,false,true,false,false
40887350,1,81051343,Sapphire,3,null,true,false,false,false,false,false
163921380,1,51583311,Pearl,5,IL,true,true,false,true,false,false
56115588,1,75839262,Sapphire,4,SC,true,true,true,true,false,false
56123021,1,58120511,Sapphire,6,null,true,false,true,false,false,false
56124300,1,90754505,Sapphire,6,NY,true,true,true,true,false,false
55560651,1,60284928,Sapphire,8,TX,true,true,true,true,false,false
56142236,1,64765691,Sapphire,4,CA,true,true,true,true,false,false
56146246,1,90624358,Sapphire,6,NJ,true,true,true,true,false,false
56165325,1,56476542,Sapphire,3,TX,true,true,false,true,false,false
174547117,1,101005930,null,5,MI,true,true,true,true,false,false
55628629,1,78448145,Sapphire,7,WA,true,true,true,true,false,false
58763645,1,66961012,Sapphire,3,TX,true,true,true,true,false,false
58765495,1,90144969,Sapphire,3,NY,true,true,true,true,false,false
55632584,1,32510873,null,3,OK,true,true,false,true,false,false
55638456,1,53748036,Sapphire,3,null,true,false,false,false,false,false
57541353,1,52468980,Sapphire,3,null,true,false,false,false,false,false
57940969,1,56604999,Sapphire,3,null,true,false,false,false,false,false
57032627,1,54539335,Sapphire,3,null,true,false,false,false,false,false
57048808,1,48978300,Sapphire,3,LA,true,true,false,true,false,false
57069698,1,45660075,null,4,CA,true,true,false,true,false,false
57084540,1,43855975,Sapphire,4,IL,true,true,true,true,false,false
56266237,1,31552766,null,3,CA,true,true,false,true,false,false
57980303,1,53344245,Sapphire,3,null,true,false,false,false,false,false
57997255,1,84997286,Sapphire,6,NJ,true,true,true,true,false,false
56314594,1,61614291,Sapphire,3,SC,true,true,false,true,false,false
57189314,1,11272470,null,4,CA,true,true,false,true,false,false
57192428,1,66158506,Sapphire,3,null,true,false,false,false,false,false
174569512,1,100991148,null,4,PA,true,true,true,true,false,true
43513255,1,59122827,Sapphire,3,null,true,false,false,false,false,false
54589141,1,44942268,Sapphire,4,TX,true,true,false,true,false,false
54599616,1,46724738,null,4,AB,true,true,false,true,false,false
54628700,1,60313839,Sapphire,3,AB,true,true,true,true,false,false
57604405,1,54590568,Sapphire,3,null,true,false,false,false,false,false
57655979,1,44752009,null,3,AB,true,true,true,true,false,false
55703145,1,89235456,Sapphire,3,OH,true,true,false,true,false,false
57691999,1,44131630,null,3,null,true,false,true,false,false,false
57721273,1,84356381,Sapphire,4,MD,true,true,false,true,false,false
166116340,1,99916034,Sapphire,5,OH,true,true,true,true,false,true
57740799,1,53831171,Sapphire,14,TX,true,true,true,true,false,false
58007355,1,56899075,Sapphire,3,null,true,false,false,false,false,false
57743599,1,53173775,Sapphire,4,NC,true,true,false,true,false,false
58017440,1,2672778,null,3,MA,true,true,false,true,false,false
55825953,1,30115661,null,3,IL,true,true,false,true,false,false
55895737,1,69554857,Sapphire,6,CA,true,true,true,true,false,false
57749293,1,63879042,Sapphire,10,CA,true,true,true,true,false,false
49513584,1,59259200,Sapphire,4,HI,true,true,true,true,false,false
54678101,1,48564341,null,4,--,true,false,true,false,false,false
56259251,1,4815801,null,4,CA,true,true,false,true,false,false
54703766,1,81321067,Sapphire,3,null,true,false,false,false,false,false
57475536,1,63118167,Sapphire,4,OR,true,true,true,true,false,false
33648145,1,82181185,Sapphire,6,PA,true,true,true,true,false,true
54757596,1,51418856,Sapphire,4,CA,true,true,true,true,false,false
54788056,1,63391965,Sapphire,4,BC,true,true,true,true,false,false
57512360,1,58262586,Sapphire,8,TX,true,true,true,true,false,false
57519221,1,75630903,Sapphire,3,NY,true,true,true,true,false,false
57521091,1,53070571,Sapphire,3,ON,true,true,false,true,false,false
43714265,1,56088534,Sapphire,3,null,true,false,false,false,false,false
43717855,1,81660434,Sapphire,3,null,true,false,false,false,false,false
57521491,1,59833716,Sapphire,5,--,true,false,true,false,false,false
43733796,1,60873101,Sapphire,3,null,true,false,false,false,false,false
52202174,1,68928987,Sapphire,3,null,true,false,false,false,false,false
53354282,1,56278461,Sapphire,3,null,true,false,false,false,false,false
54713690,1,99689617,Sapphire,11,MI,true,true,true,true,false,false
54739584,1,50897228,Sapphire,3,CA,true,true,true,true,false,false
56046311,1,84445562,Sapphire,4,CT,true,true,false,true,false,false
54896763,1,74937011,Sapphire,3,CO,true,false,false,false,false,false
165496749,1,99696390,Sapphire,6,CO,true,true,true,true,true,false
56046625,1,56714424,Sapphire,3,null,true,false,false,false,false,false
57645575,1,46895888,null,4,FL,true,true,true,true,false,false
57659227,1,77789880,Sapphire,3,NC,true,true,false,true,false,false
174625717,1,101195433,null,5,CA,true,true,true,true,false,true
166401993,1,100029885,Sapphire,4,MI,true,true,true,true,false,true
166463546,1,100048433,Sapphire,6,MD,true,true,true,true,false,true
42993118,1,75334866,Sapphire,3,LA,true,false,false,false,false,false
39278622,1,78724513,Sapphire,3,MA,true,true,false,true,false,false
39294084,1,56432353,Sapphire,3,null,true,false,false,false,false,false
56363696,1,84159405,Sapphire,3,NJ,true,true,false,true,false,false
174699300,1,101052061,null,3,TX,true,true,true,true,false,false
56336229,1,62735454,Sapphire,3,MN,true,true,true,true,false,false
56372617,1,49971894,Sapphire,8,LA,true,true,true,true,false,false
57867765,1,74150969,Sapphire,3,TX,true,false,false,false,false,false
56413292,1,71926553,Sapphire,7,CA,true,true,true,true,false,false
62211194,1,51133262,Sapphire,3,AZ,true,true,true,true,false,false
58032196,1,84003947,Sapphire,3,SC,true,true,false,true,false,false
58035248,1,73260913,Sapphire,3,null,true,false,false,false,false,false
58051201,1,4268515,null,3,MI,true,true,false,true,false,false
174725461,1,101057055,null,4,MD,true,true,true,true,false,true
